GeneID	Length	EpCAM-P-4
100043207	790	0
11722	1822	62
67225	3888	407
100502863	628	4
12814	7275	3
229759	4117	0
13609	3029	137
68161	1406	35
69740	1567	39
66500	9020	1208
58193	3253	143
22329	3398	517
64378	3450	20
229776	4485	630
66368	1561	216
13171	3292	349
109245	5230	16
229780	3159	49
72776	4241	19
15247	2782	882
229782	4027	508
77559	9625	204
20321	2576	8
114301	2394	21
74654	1341	0
433646	1962	0
229791	5690	0
75769	4044	1
76561	2171	1745
387155	73	0
791377	1228	0
99586	4437	192
56195	3364	416
100502997	673	0
66568	1698	60
99887	6224	753
66789	910	230
71994	2003	211
213603	2560	974
319839	3661	491
100503044	2759	0
619318	1127	0
14066	1876	318
19299	3399	7085
214137	5091	1117
11304	7248	71
14630	1470	170
100503394	1802	26
99480	2403	330
791077	119	0
100043726	905	0
29815	3301	71
214459	5330	1585
242202	6728	155
71647	1156	0
74057	768	1
14079	645	0
100862236	574	0
67704	976	20
99526	4014	144
59006	1153	0
118449	7116	26
69608	3857	733
210529	2625	177
19142	2607	6
69895	785	604
100306957	130	0
83398	5338	0
668809	468	0
229801	2224	0
71824	1983	0
384775	757	0
64580	3489	0
22239	3599	3
271970	3690	16
100047282	210	9
108058	4461	759
109676	7547	2
100862268	1766	0
100043364	3484	0
28036	2121	181
723948	74	1
723835	68	0
723920	69	0
723928	66	0
723911	75	0
71643	7048	33
11924	2217	0
71481	4795	145
211550	2137	172
211556	2391	757
70617	1603	199
329753	4188	0
100038383	1964	0
402774	2348	0
18741	2748	1
13809	4208	9620
435755	1040	0
170439	5951	21
13645	4757	6
319224	3869	1
242235	1683	0
20132	1394	0
68147	1271	78
12630	2073	20
66350	1654	177
12368	1455	364
66815	1318	17
99683	4702	739
77018	7481	0
71760	2718	1
66357	1062	619
100862291	328	0
68436	595	1001
16842	2460	0
15107	1720	2224
71519	2331	2
100503594	2715	0
74442	5791	51
23971	2600	640
100862309	561	0
56811	3705	2
433653	672	0
13722	1122	253
100862343	411	0
271981	4108	73
114249	3732	4271
67553	2620	68
71793	2988	166
77669	1912	227
74776	1211	756
214133	9181	581
319478	5619	1
100316832	79	0
75208	970	0
21338	3764	0
229841	7813	18
69772	1172	19
97086	2243	8
74446	2245	1
67006	2869	809
319587	500	50
66105	2619	2397
110173	3675	343
668745	678	332
18033	4118	1107
791324	1395	0
67547	3707	6061
71038	937	2
100039350	489	0
242248	3248	1
70055	985	0
19055	2194	888
59308	1461	40
229862	957	0
73284	2721	25
51788	957	159
100503440	615	6
70604	1851	75
56692	1263	342
26377	3088	108
100503465	543	0
329763	1665	0
17777	4410	72
108943	3935	41
67741	1715	1
68369	824	0
11529	2079	17
11522	1334	660
69117	1341	0
100417514	1284	0
639769	2789	0
26876	1312	0
11532	1533	765
75624	2549	420
13684	2882	408
100316706	65	1
74635	1418	0
56224	3172	216
229877	3663	430
229879	612	0
381476	2818	0
18598	2352	0
22253	9296	75
12167	5336	4
56376	6812	363
229898	3021	17
229900	5552	90
55932	2639	53
14468	2820	0
14469	2455	137
229905	2246	93
229906	1253	427
109333	6207	803
320229	3521	8
320072	1652	0
621809	921	0
16911	2049	841
545572	710	4
23908	4811	950
93684	1510	3731
54673	3949	682
12722	3022	0
80797	3654	0
229927	3306	0
622139	709	0
99709	2997	0
100504497	1625	0
99663	2998	0
23844	2935	3
229933	3921	1
52184	2584	165
71355	7137	2
229937	2813	93
16007	2028	3026
100216343	1700	9
69219	3747	17
100504532	648	0
12042	1760	332
66421	975	163
214804	5495	377
242253	3082	28
171166	1712	1
68279	2666	0
65086	2494	243
100038607	2419	0
99167	3696	744
74245	2629	171
70951	1920	41
14707	535	483
70285	2614	303
56629	2299	0
22262	1843	0
100286843	3174	0
75015	1014	0
18749	5081	978
70892	6075	1171
99633	6052	332
100038391	4059	0
381482	2424	0
100628568	71	0
100504653	1897	1
170757	4106	120
99899	2909	11
15061	1296	0
19220	4414	44
54120	1264	243
67035	2927	1137
51886	6491	1061
68810	2566	150
215708	5355	630
170822	4194	2949
108946	7668	737
229949	3103	2
99542	1853	0
329777	4867	328
26938	2000	5
20447	3885	57
545578	465	1
70594	1834	0
66772	1048	0
72317	495	0
55993	3327	0
19352	1686	496
100217468	45	0
100217425	61	0
11364	1845	881
242259	4098	0
16875	1978	0
99686	2164	0
209584	4404	38
12972	2507	191
209601	2009	8
435766	3042	1
75540	3493	142
74435	2650	11
329780	3451	0
329782	4170	3
320840	5922	18
100502679	2293	0
53861	2616	812
387181	71	3
19218	2018	19
107869	1801	360
433667	2654	518
69207	3664	1663
67144	4092	226
242274	5918	0
624759	2832	0
76131	3323	1
19892	1843	0
68151	2769	3862
100312470	921	0
100312471	921	0
100039044	839	0
666513	1056	0
100499523	102	0
72098	2605	253
116940	4328	210
70143	874	0
17096	3456	254
70720	1850	0
67427	502	1735
17451	1448	0
56711	4635	10
66433	696	185
242285	1379	0
242286	1181	0
18619	1412	13
242291	4636	696
73872	1205	0
242297	1995	91
100504030	590	0
68053	4735	155
13122	4172	0
53378	2553	4084
18201	3507	884
252838	2852	31
71510	1077	0
12319	5722	7886
100039478	333	0
59021	2057	2073
666752	584	2
320790	9338	242
74438	3604	0
65973	12295	592
320152	3969	43
242316	3532	2
74662	1433	0
73624	568	0
100499521	131	0
67157	2120	431
100039746	887	12
71801	2920	675
76947	1082	39
100503518	1368	1
735261	86	0
60599	5430	886
12448	3217	23
72656	4970	409
381510	2984	183
100861935	1013	0
207920	3864	653
634834	1197	10
66185	7115	536
623474	7051	8
100503583	4572	1
14579	2257	2829
12557	3462	1
381511	4298	166
100503636	1066	13
100038424	1706	3
329795	3456	105
77604	3426	208
72397	3283	114
68099	1326	174
208820	1501	28
100039988	632	424
12395	6899	28
208890	2371	1
73314	1210	0
72201	3259	357
72519	2280	386
100038514	896	2
69352	4922	1
100201	4681	427
12307	2867	0
67460	2959	814
27354	2491	291
209212	2647	107
192656	1901	131
100415915	1852	13
17389	4576	2
30952	4708	1
70568	5646	1278
66302	1875	197
107568	5070	1040
74087	2134	0
242341	2503	9
74988	1259	0
50500	3053	53
14590	1326	173
269513	2895	0
230025	3174	0
51813	3868	288
77032	1587	26
77593	6007	387
67735	2122	6
66625	4545	2060
230027	2613	78
76132	9342	17
269514	2479	348
18992	6272	0
212377	4467	19
212390	2386	7
68493	3632	133
319564	1872	0
81006	2370	6
57756	1105	0
67490	4335	519
625732	491	0
14348	11990	0
242362	4628	237
75360	561	0
13841	7967	765
75332	891	0
26409	5763	863
100038651	2744	1
100504106	1924	0
12014	8493	239
414068	1661	3
14610	1518	0
26885	6804	220
100019	17959	301
108755	1344	271
140577	4817	7
52187	5047	589
100504166	3850	82
56228	3522	589
14409	1820	4
14408	2251	0
242377	5578	90
272009	2939	7
108767	1925	3334
24018	4153	206
12801	5807	16
67652	1073	0
636187	483	0
433693	1719	460
50793	6313	551
109093	1867	233
24060	2039	484
69329	1716	34
214568	1303	0
66291	927	101
30046	9977	762
12640	691	0
73696	951	0
214944	6030	1224
387510	820	0
73205	3198	178
100504458	1011	0
242384	5067	1
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	0
11428	4319	1603
230073	4943	535
106021	3842	904
100504309	325	52
230075	534	358
75819	1810	0
320500	3226	0
71293	818	0
66408	5740	252
622208	2159	12
15502	5792	1253
387203	79	0
74255	3273	646
14595	3976	1280
100628614	83	0
20731	393	0
12017	1349	1852
76959	1372	1277
74164	4556	706
100526501	64	0
11832	2524	1
11828	1763	13
230082	4483	478
67615	3312	1449
68926	4369	652
68970	3454	474
67123	2697	663
109242	5598	15
66401	848	144
329828	4175	634
100862160	650	0
73721	1290	23
76992	708	21
71901	2109	97
68922	2491	18
69638	1247	14
12804	2267	237
69961	839	160
53598	966	437
550619	1751	0
18391	1591	321
14430	2000	381
16157	1961	407
20301	1471	29
100039789	429	1
100861610	6399	2
100862170	974	0
100862177	878	0
100861618	495	0
100041579	375	0
100043920	4068	0
100041549	1870	0
100861635	3613	1
100861647	429	0
100042539	3558	0
100504346	867	0
100039848	495	0
100039863	1044	0
100504376	1171	0
100042555	1953	2
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	0
100861661	1864	0
100861670	1416	0
100862247	375	0
100042519	3613	0
100042524	1870	0
545611	4130	0
100039331	4897	1
100504239	867	0
100040035	495	0
100040048	1044	1
100504407	1171	0
16158	2680	1
73350	485	0
100861715	3192	0
24047	720	0
18829	868	0
100316865	2385	0
100861727	3834	0
277773	1656	4
230085	3393	875
56323	2309	161
67317	3726	1
100862318	717	0
269523	3315	867
60534	2727	105
56703	4236	380
66592	1548	286
230088	3495	341
22249	6391	1281
320571	4474	5
100213	5402	524
329831	1348	11
21754	3620	560
12517	1503	6
54390	1201	0
19782	275	2
622404	814	508
230098	1624	52
100503819	978	48
230099	1959	17
22004	2098	114
21894	8560	2766
12913	1582	548
230101	3535	301
242406	5868	593
100039672	743	0
230103	3660	3188
433700	1247	11
68917	591	450
242408	1763	0
242409	4775	366
56014	2352	1
56015	939	2
100039781	913	152
71406	4086	479
319973	957	25
29849	960	2
29848	963	0
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	399
384009	2019	435
442829	2030	1
12757	1170	1421
50798	5696	861
623796	2231	21
73469	5180	845
100628618	73	0
17279	2914	7
100503944	1538	0
18507	1208	0
100628590	78	0
100503954	3058	0
319885	2524	456
76238	1226	270
230119	5606	173
73405	1578	4
64424	2944	35
269529	4634	242
68512	687	121
666060	4812	5
78508	415	0
69934	2023	98
66362	1035	166
242418	7213	671
230125	4438	3051
230126	2744	928
100040557	996	0
329839	1090	0
100040567	646	0
72535	2302	1
75426	2729	0
74152	3606	0
381522	5081	33
100121	3526	496
21916	2871	311
272027	3726	247
433702	3112	421
22590	955	88
110805	1116	0
74753	1558	83
93966	2310	0
67628	1367	635
100503131	845	0
94181	1904	185
74735	1432	55
107684	4114	25
381605	4305	347
242425	3998	0
75691	3552	151
230145	2216	24
12819	5319	62
21812	5666	674
56737	3055	504
66212	552	517
18124	1884	74
67727	5777	1279
76299	2647	919
100316708	97	0
16348	5632	142
100503154	659	2
269536	3203	209
66665	1841	79
230157	2442	142
100861629	540	0
68016	2044	4
272031	3762	1
209186	1659	0
230161	5048	71
12012	1946	0
28028	2103	327
230162	2993	46
230163	1953	0
67063	2983	287
109331	4312	1315
242443	3348	1
19059	2985	7
74914	1297	0
329844	3387	0
72648	626	1
14211	5322	55
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	320
11303	10260	378
78180	452	0
381524	2277	0
100434	3278	641
100861652	874	398
319636	9193	233
246179	3382	202
21350	1144	1
435784	720	0
52076	2861	598
242466	10496	348
100503249	1019	1
670211	629	0
19359	3811	1715
100415914	757	0
16600	3044	1432
11471	1421	2
11470	1504	0
230233	6160	428
230234	4299	198
54366	3687	754
242474	6895	935
723837	70	0
230235	3854	1
54357	2966	285
329851	1759	1
545622	6369	916
73349	2030	0
619973	699	4
242481	8213	21
100038668	2014	1
11641	6869	655
242484	2896	343
22166	1051	3497
67402	618	0
64817	11275	560
18198	3659	0
14745	3522	87
100526502	87	0
258922	942	0
230249	5902	1082
100041581	2794	0
67103	2104	618
72429	1827	136
14700	1120	146
100155	4550	0
22234	3719	375
634731	3295	33
230257	6889	1798
72479	2616	318
230259	5044	66
66209	3221	146
209131	7507	1228
30936	2060	0
17843	875	0
620807	540	0
100041658	1033	0
17841	1014	0
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
100039116	926	0
100039150	889	0
100039019	835	0
100039177	882	0
100039206	886	0
100048884	888	0
100189605	878	0
17844	872	0
381530	887	0
17842	908	1
381531	755	0
22696	3579	46
20530	1824	374
338355	4342	933
20529	3744	3286
66440	794	148
70052	5237	207
76072	1404	1
71354	1325	40
192120	1743	769
72748	1083	37
17025	1350	1106
59001	602	202
214106	1783	6
50780	7301	42
72701	2868	43
11699	1233	0
16552	2250	0
373864	7635	131
735262	82	0
18405	768	2
18407	773	1
18406	774	0
100182	5476	231
66783	1104	1
73750	4805	249
66290	1093	625
100503980	687	0
230279	3630	518
670833	684	1
75524	671	0
326623	5828	95
21949	2228	1
21923	7100	115
100504061	2618	0
18491	11027	11
56079	4831	121
69807	3196	138
21898	3847	419
56710	3354	28
214444	5603	108
230316	3062	480
21885	4369	475
68285	2687	77
353204	2052	126
433719	1323	0
623180	1237	0
623197	1237	0
100862015	1237	0
100502896	1116	0
100502924	1237	0
242502	1325	0
242505	5183	1102
667768	759	4
545637	936	0
623272	1324	0
667780	1325	0
623281	1312	0
71886	2158	0
242506	4203	0
76804	4401	357
66928	722	128
19266	8504	377
100046763	2065	0
22178	2720	0
52829	1699	1512
17475	7515	110
545641	1078	0
18028	8770	1275
76455	3330	0
68268	8751	504
12622	1742	0
329872	9581	90
69863	8764	639
790913	1461	0
77634	1385	79
101739	3182	270
100862057	3297	75
320226	4525	63
242509	6453	31
338349	6929	191
20404	2807	17
329876	2053	6
77739	7839	417
75811	1835	0
68441	1613	591
230376	3696	80
100217448	118	0
11520	1887	1986
329877	8441	394
100504343	2913	4
20104	1394	206
230379	4204	258
76376	10780	0
70122	6216	363
230393	5796	121
735282	86	0
66775	2089	13
15977	770	0
242517	573	0
404549	570	0
15972	573	0
242519	797	0
381590	1828	0
230396	819	0
230398	570	0
15965	573	0
15974	670	0
242521	4217	841
435791	549	0
100041062	549	0
545645	811	0
545646	968	0
545647	968	0
545648	811	0
319146	1462	0
545649	1462	0
545650	1462	0
545651	1462	0
545652	1556	0
545653	968	0
545654	549	0
545655	549	0
668208	2850	0
15970	576	0
15964	647	0
15969	570	0
15968	570	0
15967	644	0
15962	570	0
230405	664	0
723895	106	1
100040617	718	0
66902	2558	227
12578	1136	0
12579	1393	85
242523	4073	0
236537	2261	0
619842	1690	0
15569	4557	1
620016	1006	333
69314	1263	0
69136	1364	92
67770	2109	143
100862232	413	0
18786	6815	399
667250	978	24
67694	2114	115
100061	2773	6
100124456	81	0
21687	4654	224
67753	1228	3
100039252	661	98
320713	7419	641
665029	580	4
16476	3187	21635
100042411	3534	1
75578	2713	77
319247	1729	11
77963	4242	602
230459	4374	0
242546	1944	0
100066	1935	0
665095	1520	1
13110	3595	358
74519	1944	25
13109	3651	0
620779	1638	6
620883	905	225
319865	1231	2
18027	9643	587
100502875	963	1
100502857	1263	1
78687	924	7
94043	986	257
12695	8809	1171
381591	2942	10
242553	4801	41
399570	2388	0
545660	2264	0
230484	3567	409
67299	7043	1309
30924	1604	0
100861936	1156	2
242557	3178	170
100038722	2475	0
15221	2373	0
320438	3114	161
67733	2738	71
230500	1847	66
72157	2334	1557
26563	3542	121
381534	1517	0
320508	4966	769
242570	3990	124
16451	5299	1752
77866	748	47
387143	83	0
68400	618	6
11639	5162	42
72685	5596	3
230514	1827	832
16847	6634	206
545662	1975	0
242574	907	0
381535	1597	0
332923	1452	0
381536	847	0
18578	6034	133
73094	3712	10
100504717	1912	0
67344	2262	0
100473	3655	0
23919	686	1
242584	3793	128
71148	4878	784
242585	2893	94
70941	2448	0
71650	1185	1
67013	1866	700
622167	808	0
100862081	1718	921
100038724	2300	0
13131	5580	2
110382	2239	0
230558	3636	0
242594	3136	8
108079	8201	508
67916	3162	1155
100502629	663	0
329908	10601	995
100102	3512	3
140475	2716	0
74754	4028	2221
242602	1970	1
230576	2535	70
230577	3077	24
72354	2762	355
381538	4346	2
230579	1897	0
329910	5668	151
72475	3195	341
56280	1496	377
230582	1605	33
242603	2611	1
66526	6243	266
56374	1544	3490
100862108	611	0
546840	947	22
77809	1756	557
72938	559	110
13370	1664	7
230584	1322	579
72787	2576	41
230587	2904	1
56296	1795	0
16975	7677	12
619295	3078	0
17149	608	434
74098	1551	282
12896	2350	187
242607	3005	1
242608	3168	232
20280	2664	2982
52430	1307	705
230590	2289	0
414872	10654	630
69893	2876	61
545667	593	2
67305	1214	156
230594	6054	621
100040110	490	0
230596	1519	257
18392	3014	2
319965	3286	594
230597	2170	187
73133	1812	16
70533	3111	272
66073	1275	381
100087	1556	139
69908	3320	6
77173	903	0
230598	4155	1515
791075	76	7
100273	3523	1972
108802	1606	0
13858	5411	712
230603	2444	139
29864	2132	1425
67646	968	0
319743	3122	3
12580	1106	74
14084	4429	541
242620	2947	9
15572	4488	1
78933	1864	0
67621	1908	77
67946	2435	168
230612	4360	0
639774	1280	0
328505	2327	0
639781	1260	0
320640	3997	0
195564	3843	1
329918	1372	0
630887	936	0
329919	1678	0
230613	1729	0
230622	3824	0
433745	1212	7
242627	4497	0
230623	1393	0
666048	6617	95
433746	2308	1
17301	2619	1
100040736	2876	2
30923	867	0
66588	1880	965
20460	5333	11
21349	4161	26
67182	1129	840
81906	1524	0
230639	1530	0
277753	2422	0
13118	2395	1
435802	1527	0
13119	2495	0
13117	2086	0
666168	2509	0
631037	564	0
100040843	1914	2
13120	1871	464
230648	4300	743
75173	818	5
230649	2330	45
100465	2882	267
17346	2493	459
654462	951	0
140477	4033	0
14073	3816	601
72181	3511	427
100502897	778	906
66576	546	1526
230654	2869	573
19366	3076	9
68075	1427	66
68273	2719	859
66805	1971	717
67323	392	1
433748	390	7
18710	5004	358
17776	5727	472
16351	2118	142
230657	2409	93
77110	3519	803
654318	2436	16
622665	2003	188
50927	3155	477
58810	1414	6249
100502959	627	23
18477	1417	4605
67096	1930	51
68394	1214	116
230661	3032	57
68276	2008	192
70603	1736	36
242642	1602	2
100502973	733	1
74464	5397	95
22275	1199	587
76608	4552	601
108067	4022	150
19207	3549	29
78611	2579	23
242646	982	19
12795	2367	211
20116	740	1209
100217424	59	1
100216533	78	11
73804	2832	5
381544	2013	6
100862255	770	0
68777	953	103
66743	2891	371
100503023	705	3
140546	1574	430
66233	1513	196
75753	3595	0
14664	3272	1052
381546	1281	28
53418	2522	135
114143	996	2149
67728	2526	75
230673	3588	1540
11876	2177	74
20441	2574	246
230674	4956	737
19268	7648	17179
68180	843	269
230676	10958	4719
80509	1893	1100
54325	1904	27115
107995	1784	118
17480	2938	1
21846	3879	224
66451	915	205
230678	1862	319
68625	3750	15
69072	2960	400
100041290	805	1
18363	948	0
258708	948	1
258852	939	0
258301	948	0
258851	948	0
258259	942	0
258306	948	0
435804	1008	0
258265	954	0
258159	954	0
258331	948	0
258214	942	0
258394	942	0
100038571	535	0
100470	1958	0
20525	2573	302
100316707	66	0
100503370	636	0
195522	2396	58
27028	4551	2
69216	980	144
75180	1504	3
230696	1867	98
56401	3343	198
242653	4236	0
22608	2191	2165
66101	2495	26
73332	2536	36
100862319	1382	4
106564	1440	109
332934	1505	7
194237	4067	37
433752	1909	40
230700	4762	619
14915	560	2
14916	602	0
16656	9021	91
13615	1244	9
329934	2528	84
29871	3394	604
194219	1762	1
51797	2705	478
667063	420	1
56222	1258	77
60613	2512	13
18046	1944	307
387227	89	0
723836	92	0
242662	977	2
73172	1990	55
381549	2364	14
69780	2905	364
12840	2746	1
230709	3430	1122
69469	719	0
109263	6585	429
545677	1181	0
666914	351	0
666921	1149	0
100504652	351	0
666927	649	0
100862019	351	0
666931	351	0
77432	825	0
19063	2493	506
12331	2393	1502
100504506	240	0
76574	2151	529
16918	3501	10
66966	2059	140
12164	2940	2
353371	1753	0
56031	1168	205
170638	4652	3
230718	1103	0
56198	4532	181
622334	604	0
230721	3019	214
12163	2405	4
64059	1805	0
11426	23495	5835
442834	8311	64
595136	509	123
68050	2370	529
230726	1217	0
100038647	1328	3
56309	1485	256
54170	2606	857
78460	980	0
108809	1873	1
18991	3010	26
67205	953	208
14201	1685	3
75062	1698	223
735277	109	3
16330	3781	1587
735263	109	0
17764	7631	240
68920	762	95
230734	1554	354
215090	2727	1
230735	5482	0
73628	519	0
52276	1626	15
194268	2942	187
192199	1834	14
230737	2350	478
75563	2086	41
76793	2325	221
70088	876	136
230738	2805	320
14807	8842	0
72395	3543	0
12986	4047	12
66407	938	308
230751	2152	97
116748	913	161
74178	3861	581
230752	1363	307
66938	2328	81
230753	4328	1318
245877	3387	793
27096	1256	554
329941	4331	53
100206	1368	255
100048926	3116	1
24084	1494	6
214150	7635	120
236511	7065	1332
76850	6523	375
269582	4982	7
230757	2855	73
26445	847	562
332937	2117	0
26562	3701	317
100317	4982	716
67785	7010	477
71514	3705	2543
68310	3832	131
100177	4134	307
100039968	1120	167
242667	3817	7
80284	1022	219
14612	1624	39
14620	1922	11
14621	1445	0
14622	1704	2
667296	581	0
635169	2209	0
329942	13731	1
74989	643	0
69317	684	0
269585	5372	57
384059	3174	1
54383	4357	1681
215493	3390	7
230761	2882	510
67525	3198	682
242669	1917	1711
11637	1909	537
67349	1018	3
75234	2532	835
66260	1168	13
15444	1697	0
384061	2702	8
74648	1546	107
107271	2874	396
97130	5187	3256
68828	2038	5
19646	4407	1520
67106	660	96
73680	2229	135
215627	3288	1
100383	2662	866
58864	1034	6
68233	558	9
17357	1601	874
433759	1971	339
16818	2298	6
230766	944	0
54709	1109	1065
76799	772	546
100504491	864	140
230767	2142	112
66264	840	93
109658	4948	923
100861795	1058	0
100861783	590	0
16650	5711	653
230770	1810	109
20218	4783	983
19244	3505	2851
319894	830	0
622480	2562	0
72225	2315	0
230775	5289	2
107581	5206	525
67898	1551	802
230777	2316	1
94242	2175	1734
332942	2208	0
230779	2010	519
14077	640	6
619605	1411	237
66585	1591	323
67149	2552	21
80912	5351	979
100217460	65	0
20970	4972	77
16792	2398	44
17180	2002	0
19273	5504	412
26922	1337	144
57317	2254	1097
545681	1453	7
623230	1370	68
269587	6923	1320
18386	4021	0
664894	471	1
213541	4078	500
664903	697	165
56809	6581	243
353373	108	3
66464	1350	164
242681	735	0
100039864	606	281
100310813	136	16
100217418	117	14
100217440	62	28
100217437	56	28
71787	1130	291
100862259	716	3
100088	2327	77
399101	437	14
100306945	205	0
100306944	205	29
100169	4571	526
67219	1677	25
230784	2658	269
11983	539	926
68598	1392	657
19204	1820	2
14050	5197	425
381560	4238	54
100340	1925	5
19891	1782	131
230787	2542	10
100336	2041	293
100226	2320	1865
230789	3046	561
14191	3353	9
230793	6602	212
242687	4088	801
14748	2143	14
69655	986	46
53608	4333	42
269589	1925	128
52174	1482	402
230796	4175	720
20544	4606	500
100628620	89	0
100342	2288	8
69539	1654	6
69073	1796	397
18221	1347	575
23957	1118	0
242691	2003	75
100210	1356	137
55948	1613	630
503610	2847	896
545683	465	2
230801	2941	211
93760	8175	1594
20111	3137	646
15331	1254	173
67422	3110	371
83557	3480	0
230806	4761	6
23833	503	9
67586	1577	27
73723	707	547
70012	3866	391
665186	2338	0
329954	1727	10
194231	2467	486
68040	1976	36
77490	1088	0
72690	1226	7
230809	4730	178
433766	1886	0
230810	3313	113
56219	4114	48
100163	3128	1327
69409	905	0
16765	1060	463
71904	2067	944
69885	1270	4
76824	2139	2649
74777	3445	1136
230815	4715	297
100017	2671	367
66146	3826	850
19746	1514	0
71817	1096	1229
27981	1415	7328
68592	1276	579
100862090	615	0
12399	3891	4
29876	4065	3498
51796	3732	1617
230822	2151	3
100503475	589	0
53902	5062	147
735285	79	0
74552	5025	640
78806	2380	9
230824	2779	3
73937	2963	0
242700	4012	343
230828	5825	5
242702	5575	134
14105	5499	891
52830	1907	1323
12802	3865	9
71665	2523	1673
15356	1413	442
74246	1537	218
26394	1593	973
66193	1538	363
27224	4592	620
67025	594	85
15903	953	540
242705	4739	607
230837	5582	488
21401	1247	564
22704	4637	170
74326	2675	886
100503101	1932	9
15552	2908	0
320133	1725	1
269593	7529	385
99982	3015	571
67663	670	0
242707	1954	0
13844	4780	10
100862132	599	0
12260	1062	3
12262	1054	1
12259	1082	6
13842	4713	3
230848	7192	171
100503595	2904	1
22417	3823	46
12540	3005	3594
242711	958	0
67868	897	5
69380	1036	0
15530	14177	1580
435811	1828	1
170707	5746	1202
110351	3398	2729
100862140	912	0
11647	2516	59
230857	4816	3170
100503664	848	0
230861	6325	1270
15441	3475	3891
230863	3140	1
16559	3915	7
13200	2095	2441
68943	2367	1905
72269	809	5
625638	2367	0
68350	3732	343
66259	3613	1204
75718	3857	0
212190	2924	100
18781	1618	5
26971	2437	0
18782	2264	1
18784	2275	3
18780	794	0
26970	851	0
73162	1670	139
66825	1255	380
77056	3322	351
15565	1362	0
17965	1762	1252
433771	2683	668
100038595	2322	1
12345	1749	1619
212555	2047	180
110198	1648	552
69902	930	148
230866	6226	606
69116	15873	2307
212632	6214	110
212647	3355	1023
83770	3047	0
18509	4275	0
71235	1548	0
242721	5854	416
230868	2000	0
791389	2647	0
72754	4664	589
108911	3767	1116
242726	2333	1
18602	2640	79
18601	3068	0
100049161	2001	3
18599	3756	2
75128	593	0
18600	4758	6
100503750	453	0
100126227	924	0
67680	1074	754
74772	4327	523
17150	1139	75
230872	6680	281
100862201	656	0
66147	1894	619
329972	2513	1
213491	3260	1334
213499	5925	353
76166	951	3
329973	1275	1
213649	3397	526
100503810	564	69
13836	3932	1565
277743	1433	22
12733	2455	0
100503826	695	0
56365	2340	0
29818	2768	13
277744	905	0
22642	3415	296
56381	12299	858
320456	2152	86
74202	3168	262
213989	2066	39
100165	864	22
384071	2683	10
100862238	531	0
69582	4133	502
68817	3539	131
69994	2154	1
75986	1404	0
214063	3913	275
12371	3896	445
13706	912	0
76701	958	0
69139	322	0
27984	2381	555
100862248	1198	0
329977	4263	130
545691	997	0
78917	516	4
214359	1874	272
100038693	1758	13
71529	7383	53
70725	658	0
110593	11549	861
100503517	299	3
14726	1769	131
242735	2327	0
621961	758	83
83491	2440	0
242736	3882	185
242737	1959	0
545693	2055	0
100040854	2104	0
100040861	2104	0
329986	2103	0
666049	1917	0
279185	2464	0
277668	1819	0
277667	1902	0
277666	2106	0
194227	1838	0
381569	1814	0
194225	1833	0
195555	1487	0
329984	1684	0
626943	1753	0
347710	2399	0
100041077	2405	0
100012	1854	0
381570	1929	0
97187	1826	0
100861947	1036	30
384077	2147	0
626995	1745	0
433779	2072	0
627009	1434	0
77632	2460	13
78723	767	0
69364	972	0
791356	2422	0
230883	3153	0
381572	1406	0
627085	1221	0
435815	1224	0
230890	1224	0
546849	1227	0
329993	1432	0
20148	1797	2670
230895	13080	902
21938	4913	245
21941	1575	0
545700	3752	32
195576	360	0
433801	1659	0
384081	345	0
100041379	3990	0
666351	688	1
70005	4566	7
236069	774	1
100861993	1213	0
627585	1195	6
666445	405	0
626316	2834	0
667666	4302	0
666474	688	0
433791	3691	1
100041433	3191	0
67524	1069	0
666390	1056	4
100503000	1529	0
673430	2249	0
100041490	1000	2
100861620	1999	0
100862027	1520	0
666498	360	0
385211	2409	0
100043034	3998	0
71270	1693	0
666514	635	13
666532	2758	6
100503403	1055	0
666574	345	0
195531	1256	7
545718	456	1
100038537	3283	2
433804	2827	0
112422	2607	6
100503584	2885	0
100041677	2729	83
277692	426	212
242747	4247	98
100861716	563	0
28010	1813	265
14349	1380	53
170731	4377	526
18822	3252	356
77034	2731	490
100861724	627	0
18158	780	0
230899	829	3
26372	2910	231
17769	6141	442
433806	462	139
11610	4029	678
70433	5200	1
71890	1224	282
50762	2149	526
230903	1894	288
230904	1234	103
242748	8689	0
71707	2970	154
56717	8595	592
654812	2062	1
50912	2792	465
20810	1328	127
17175	3219	3
230908	7454	2455
230909	1385	0
69743	8500	584
56273	1942	398
13347	2658	128
12854	498	0
69928	930	9
110208	2224	3055
16561	14849	1445
63958	5508	772
63954	595	0
66454	954	20
100861760	399	0
69151	1778	156
67087	2787	144
65945	3319	3170
18707	5404	17
230917	6985	227
70556	1877	115
74646	3055	115
100198	4739	4872
723848	102	0
269604	4762	82
56485	3096	2
435818	1578	0
12353	1370	0
13806	1776	280
68703	7458	1497
100504672	1813	1
