GeneID	Length	CD24-L-6
100502763	1133	3
73422	2682	9
78920	2767	808
238323	2534	10
18654	1569	7
217715	1573	270
217716	5428	182
66204	648	128
72350	4482	81
217718	5386	851
100502783	668	0
68581	3526	607
14281	2093	26035
81703	1881	295
53314	904	14
217721	3435	41
58520	1185	249
320244	4841	122
21809	3385	133
100861892	920	0
76411	809	269
328136	3160	1
70373	3919	161
26380	4621	0
238328	6189	31
68737	3850	58
627607	1949	0
238330	4112	666
217732	4409	289
238331	792	0
217733	3335	0
64242	1616	16
217734	5059	242
14874	2108	940
382620	7179	232
238333	2066	5
71275	1412	5
104799	2701	246
217737	1320	631
217738	1425	2
20773	3754	546
211064	1949	137
100526546	79	0
654309	1170	0
380773	419	123
66354	2257	715
666806	1872	0
193322	1812	0
100042776	998	0
100042786	689	0
100862206	930	6
100861908	435	0
100861898	530	0
544881	1851	0
100038992	222	0
100038982	4341	0
100039042	1766	0
100039052	1822	0
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	1
100039129	435	0
667350	930	1
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	0
100503047	438	0
72113	2287	121
71818	2283	5
18191	9782	0
13371	5815	3
75216	4807	107
71349	1023	0
22095	4874	1
83602	5806	356
108800	9896	228
666955	2624	0
20338	6300	1778
399558	7099	74
100862089	695	0
69423	613	0
14420	3704	215
14744	2035	8
72258	2533	0
104871	2025	84
24000	5738	240
75553	4184	601
319670	10136	215
76260	2308	205
67639	1176	1
71375	2611	102
100503855	3630	0
100503812	646	45
73457	645	1
78767	2069	14
104884	2058	70
217826	3112	2
19179	1502	730
217827	3708	206
100038378	1982	9
12313	4001	4703
100861669	753	0
100038713	4791	1
104718	3442	45
73086	4406	23
100040123	408	368
217830	3229	115
667148	701	0
238377	3505	1
68339	6292	1628
100038467	3405	7
100316805	121	0
68734	4594	731
319760	3100	9
74947	3665	0
271036	3716	1
74413	2584	349
23876	5829	140
109181	6448	300
100504056	2370	11
110616	5404	246
100040297	1174	494
51786	5315	300
238384	2092	8
217835	4007	98
19141	1874	290
27277	2902	525
12652	1882	3
217837	2856	242
100504113	601	0
100316812	93	0
100859931	3835	0
64113	3728	3
320351	1205	88
100233175	1162	37
66622	3247	247
238386	4306	269
75483	476	0
217843	8870	13
170952	905	0
100504156	1406	1
65256	2690	10
68149	3715	41
27225	3157	522
52668	1053	367
76933	463	32
217845	1093	1
74521	3683	48
217847	1570	6
12401	1462	4
194604	1346	0
68348	3158	0
20701	1425	0
20703	1442	0
20700	1939	0
20702	1424	0
20704	1374	0
380780	1489	0
71907	1694	18
68054	3690	0
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	0
16625	1690	6
238393	2290	6
20715	1949	13
546546	2051	2
628900	2193	3
238395	1999	1
20714	1652	0
100504264	762	0
20717	1659	5
20716	2085	85
14836	1174	0
791311	3002	0
192119	9851	616
100504301	717	9
94040	11962	334
212073	5532	84
69434	529	7
100306943	275	0
100526471	65	0
73046	930	1
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	7
12062	1680	3
12061	1338	6
76559	10173	422
66787	2787	107
78801	3093	423
18789	4509	1116
100503099	2076	0
22367	3796	114
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	1
100503150	980	0
52690	2725	642
12454	2632	166
668158	1547	35
100861813	1116	0
214305	2605	0
13116	2118	23
68519	4201	171
100504467	1549	6
14026	2698	30
723909	99	0
70059	3574	13
22632	2324	567
214663	1964	77
100503195	604	4
723946	96	0
104910	1580	40
22375	2883	956
212198	2657	54
380785	2712	3
13386	4811	0
17263	12906	42
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	0
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	25
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	1
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	0
723875	73	0
100040724	1300	1
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	0
353504	1280	7
100526515	82	0
107585	1868	0
629595	385	699
26931	5591	657
100503237	2404	26
319786	1306	1
13424	14398	2078
66323	954	7
100861856	712	0
15519	2850	1417
69641	2427	147
26448	1693	97
66709	1653	3
72805	3725	140
100041649	398	210
67236	2179	108
104859	7830	204
74251	2558	31
77878	1093	0
217864	2725	169
22031	6975	294
93835	1685	0
100503323	1310	0
217866	6718	747
380787	657	1
74190	2923	20
21928	3570	314
212539	1215	1
217869	3966	2839
100316932	122	59
100504687	1954	26
17169	3388	617
12709	1478	192
328162	2433	34
70369	2138	165
68020	1242	138
16593	3067	457
74335	2422	64
68520	1310	179
21981	4333	816
77675	1729	33
70257	365	532
74691	4809	10
217874	761	0
104816	2732	231
100526547	85	0
387199	76	0
668303	6918	30
100504733	1752	0
100126692	3223	0
319942	2636	0
104885	2373	1
70435	4601	65
11565	1791	156
30954	782	259
11651	2690	1064
382639	3478	362
217882	6640	1042
104759	1978	20
100041194	3572	36
100047183	10677	7
217887	1915	106
71963	2420	123
56696	2439	36
16450	4054	323
66174	793	187
72308	2755	451
399566	2098	125
217893	5480	360
75671	1267	0
116870	2775	284
100861919	848	0
68337	1439	1876
12925	447	470
104732	3355	30
69195	1601	0
238447	1225	0
380792	1480	0
404711	1007	1
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	14
16019	1491	38
777656	54	0
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	1
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	2
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	1
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	1
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	2
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	176
22355	3385	11
217935	3725	257
52635	5541	908
100502747	4161	0
319545	2892	7
76044	6604	42
19276	4688	76
627375	273	0
100038689	842	0
432713	449	0
387171	69	0
217944	3987	206
217946	2611	48
13411	14072	216
20688	5770	202
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	10
238455	3818	253
217951	1168	0
73266	979	0
100504487	1282	0
76937	585	0
73270	669	0
14569	2681	2069
105203	8338	413
142688	2366	320
70405	1426	981
80796	915	0
494124	549	0
56349	3738	2161
238463	3096	0
83428	1478	0
105387	2445	842
105349	1172	91
27384	1232	119
432720	1242	17
111002	1043	10
622402	1231	16
83702	1359	0
116852	1306	1
77337	1209	3
56043	1713	298
432723	2462	0
71867	593	2
23849	4217	8270
69617	3543	341
56421	3986	281
100039532	333	3
94191	5456	0
207615	7990	286
319554	2867	49
100039655	684	0
320581	2243	0
69237	2579	555
217980	4707	2001
100039719	419	0
208440	8026	173
66505	4114	1146
12671	3168	43
664793	832	0
20191	16813	89
328186	3772	104
238505	4486	106
100039826	507	150
11472	2985	54
432725	483	0
217995	6776	237
56048	2980	561
171211	8103	32
67475	4239	252
664862	2941	329
18812	852	0
18811	790	0
107849	694	0
100039786	960	11
630663	672	0
83924	2981	275
18073	6046	217
17101	11806	370
14706	2968	10
97884	3681	372
70430	1807	537
14593	2371	219
94246	6105	784
94253	9460	0
100862358	659	0
75398	768	204
19166	946	788
105351	2023	144
670994	509	121
100504070	2565	0
14634	8427	104
71071	1123	0
328190	1538	0
16323	1529	23
192136	1727	18
66308	2672	112
69562	7081	539
100316665	121	3
56044	2662	471
67008	3436	122
73992	859	0
218030	2118	0
218035	3197	499
218038	3195	20
21641	350	0
21638	419	3
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	1
21632	347	0
100126434	61	0
107576	571	0
76205	1284	356
105298	2387	624
20379	1760	7
73412	2088	0
319293	2773	0
353346	3433	5
432730	1786	131
140580	5874	61
665386	340	7
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	138
100862095	660	0
14780	1629	1
75512	1262	0
258526	951	0
22758	4418	91
72739	2602	364
319207	3580	41
432731	3990	808
100316752	81	0
66707	1455	5
544922	2458	25
100038371	934	1
93681	8900	298
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	0
319191	393	0
319152	488	0
319186	381	0
319159	312	0
319160	312	3
319169	393	0
319187	381	0
56702	672	1
319153	483	0
319170	393	0
319188	594	0
665596	2121	0
665433	514	0
100041230	405	0
319161	312	0
319171	393	0
665622	2121	0
100316716	132	0
193452	2703	30
195236	4975	0
54373	2152	6
193453	1159	0
319168	387	0
319184	381	0
319158	537	6
319167	473	0
319183	381	0
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	159
30946	4456	103
320842	617	20
100503351	492	0
12231	3449	0
238555	2983	3
100503366	456	0
69386	479	5
319173	393	0
97908	492	0
319182	381	1
260423	1003	0
319157	312	0
14957	2977	4
319151	411	0
319166	704	0
319181	615	1
319180	381	2
319165	393	0
319149	411	0
319156	312	0
319179	2510	12
50709	1931	6
319164	2493	8
68024	728	232
107970	912	0
319155	312	1
15216	1722	159
50708	1561	410
319148	480	0
100504109	380	1
319178	469	0
319172	506	0
319150	411	0
326620	312	0
326619	312	0
360198	534	0
80838	747	0
214158	1416	0
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	321
12763	9755	35
100503456	1683	0
76024	1116	0
193385	6968	52
320489	3837	0
666145	873	0
57441	977	557
79555	2551	1736
66834	686	315
56196	1977	316
210108	4977	43
73326	690	0
214579	5647	436
14756	4659	426
380836	2035	199
195208	8042	160
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	307
72518	2716	14
20677	2967	300
77920	1415	0
68916	2538	128
13557	5097	78
218121	2881	463
11607	2284	84
66694	1313	724
75090	1136	0
105352	2768	78
16364	4683	5
66482	4250	336
100862264	410	2
210554	1186	2
73924	841	0
15220	2807	1154
71307	714	6
100503631	1525	0
14238	2366	22
17300	3990	112
218138	1510	125
100503660	2763	0
238564	5641	7
78903	2642	348
100862286	426	0
66222	1918	177
380839	1599	9
20708	1859	499
20723	3397	434
20706	1930	0
100862294	471	0
282663	1718	2
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	0
20719	1888	1032
68808	777	10
18105	4045	269
19766	4495	495
68021	1209	706
22151	1607	244
432745	1033	2
73710	1922	19
100862316	823	0
69666	541	72
73102	6251	723
66895	1872	133
108161	1315	1
19134	4466	1337
71864	2395	3
66761	1045	0
69123	1346	2
23986	1610	446
100503727	648	0
100503742	1171	0
12593	3929	92
208366	2736	41
76487	2308	0
380840	1515	91
100042773	682	342
69955	2126	145
68404	1596	50
74145	3927	21
17084	997	14
100042802	1500	4
68750	13633	441
107513	9306	844
100862351	869	0
71213	2858	20
71340	2744	190
109620	9592	1424
67797	1789	222
12161	2410	160
105245	2617	2420
17828	1769	116
66143	1039	109
108652	2214	248
218165	2816	0
791406	3005	0
21418	3268	33
14538	7039	576
100628630	72	0
100862098	887	5
68083	1753	367
66154	952	422
17152	3565	151
107889	2879	0
637277	2037	0
54326	3837	3
108934	4483	173
18003	4712	702
621976	7170	342
328231	1730	0
109254	2566	4
100038577	1696	0
110521	8753	415
13614	2344	185
218194	5922	74
67046	1263	75
328232	6654	103
68346	1369	60
70078	1811	570
56705	3064	612
76137	4356	415
328234	3456	0
622552	1270	0
12522	2145	90
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	292
94245	1311	272
218203	2983	359
66355	1554	103
20238	10608	317
76000	722	4
791386	3153	0
380842	1363	114
666794	3224	121
67252	3658	72
97863	1381	155
218210	6021	642
16553	6866	349
105283	1428	15
105193	2294	8
22017	2715	5
218214	4281	209
110052	2602	827
218215	4694	81
319467	2505	0
619327	3502	1
70971	2012	0
320614	3156	11
15904	1660	196
320315	667	8
67911	4187	56
442803	789	0
387247	103	0
387252	89	3
387244	94	0
218232	4311	34
12022	1361	0
18676	5260	527
218236	4919	1470
68128	1461	170
75607	6613	27
18081	1132	99
68480	804	94
66329	1436	2
30938	3110	8
76895	6351	413
75678	2776	145
66336	1054	9
407800	3596	82
66695	2354	107
27047	1751	9
18295	2540	407
70930	4242	214
105148	4396	353
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	55
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	8
20729	4479	261
100862200	1571	0
75124	1163	0
667728	3480	39
13610	4484	55
20418	1537	2
66197	694	58
75420	2913	265
20354	4377	182
100502610	2646	0
23882	1081	1845
74050	3272	0
68203	4348	38
100040572	733	0
20963	5272	54
105404	2308	0
11992	1345	184
18030	1992	708
26564	3970	6
100862222	607	0
268656	2570	491
100040421	2339	6
17702	2162	0
13488	3529	0
14057	2811	461
15466	2793	4
12890	4928	151
73666	2326	185
100040543	499	221
319719	4793	101
97820	2674	831
100503805	347	25
56795	1048	116
28126	1734	201
67044	613	484
74325	1576	1056
76577	4322	910
105239	4410	684
268663	4127	0
26913	4141	3
104069	1196	0
218268	1897	0
74257	1556	123
107448	3974	38
212032	3269	25
20184	2931	324
100504437	961	1
26919	3597	123
14186	3146	9
18193	12784	1199
19336	1865	376
66494	1089	373
17121	1299	9
66890	4315	975
51791	2356	2
20505	3081	0
75477	545	0
58992	1961	0
26385	3243	357
432763	1360	14
56320	3047	26
67399	2987	92
27261	1546	18
72935	2205	288
212483	4341	986
100861617	496	0
67511	1454	803
218271	1596	69
12328	1387	218
212880	5673	804
78521	4652	698
69672	1527	281
72562	546	149
76856	1352	0
18740	2448	2
26914	2053	1005
212937	3498	5
18014	1672	0
57266	1827	173
100038494	1480	0
100040926	822	0
328258	1498	0
16198	536	0
213311	1965	10
16841	877	0
21810	2678	80
17129	7175	823
26946	3339	0
20745	6673	0
100503085	2142	10
100124491	76	0
77134	2678	1162
75731	1511	163
56085	3686	1386
100503697	474	0
56278	1518	92
75050	4462	192
70153	2822	300
100503714	347	81
15387	1978	944
723902	108	12
74386	3877	83
114304	4565	33
67585	1627	0
18212	9880	36
67269	4860	199
319469	3154	0
78689	2631	446
105348	3693	1609
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	195
13996	3135	40
214290	5551	479
100503743	346	0
328263	3732	0
14451	3131	70
100503759	3604	1
69635	5935	2744
218275	1348	0
70202	1332	0
214639	1373	7
13025	1147	15
116913	710	0
13024	1394	209
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	1
623505	561	32
432812	1622	0
100861954	924	0
630579	3114	9
100503600	804	0
100041979	2919	11
100041986	816	1
71508	2472	80
77117	2439	17
665503	750	0
211378	2638	20
100861712	1596	23
435366	1316	1
751548	108	0
380850	3279	16
14120	1294	9
14121	1433	6
72061	3509	163
100504114	2764	30
387217	74	0
100861722	1758	247
387221	73	1
100526474	85	0
387142	68	0
14088	4292	146
19206	4305	264
76251	6045	424
15487	1286	0
70484	2276	119
238673	3490	239
56541	2567	272
218294	5993	100
66503	1802	11
66129	972	186
13039	1971	1655
105278	1827	73
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	0
66631	3472	505
100042311	207	4
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	63
665738	1905	0
544944	549	0
628648	549	1
628794	522	2
628746	917	23
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	12
67530	503	461
100038538	1652	12
66410	1486	198
19210	3424	309
71226	1061	3
78251	3970	38
432769	2634	64
432770	2981	18
268670	3482	48
380855	2046	36
218311	2712	35
238690	2289	12
100038627	3164	8
431706	2117	3
218314	3909	63
629016	4641	32
408065	4079	19
72807	2033	50
328274	3331	11
238692	2742	80
408067	1671	36
238693	2359	58
170763	2710	51
212276	4971	82
100416706	4835	111
212281	5179	112
100862130	1261	10
408068	4504	89
235907	3960	95
68271	2908	5
22746	2218	35
72958	3274	14
320163	2987	6
212569	2321	24
408058	598	16
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	113
69577	2362	61
69315	1808	64
210044	4211	129
210106	3997	148
210373	841	2
78925	2665	5
28114	4279	491
76980	2682	0
28077	862	170
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	554
271127	4974	0
77166	869	0
16371	2062	316
100503367	732	0
328287	5099	112
16372	2463	840
78446	585	0
50916	2601	0
407785	567	300
94066	902	0
100504662	867	0
432777	1306	0
210992	1605	443
13162	3456	0
218335	2378	905
21752	3426	28
22598	4405	0
74338	2439	1
71390	1535	0
20499	5131	1067
72293	3222	19
100862265	473	0
69716	2267	5
105246	2407	335
71164	1301	0
72948	5090	241
74470	3632	25
105243	2490	0
211446	4596	416
11624	4732	0
18570	1524	508
66945	2859	1929
67433	8615	261
432779	2746	11
238722	1629	24
100042547	1796	15
235956	1383	42
80898	4014	554
12380	2894	681
18548	2516	22
751556	96	685
192657	3652	450
93692	1327	241
73296	4937	102
75571	1053	6
218341	2906	82
238725	2146	0
77041	3657	143
218343	5381	238
238726	1434	81
78771	4289	19
105377	3742	153
72371	5633	66
382823	991	7
68675	4070	194
75507	1395	0
73093	4100	2
13865	2432	9
320174	2305	2
105171	4089	1122
100043074	2220	6
319983	1407	0
110789	19328	49
80289	3128	332
67486	3060	99
72852	3881	123
100502757	4628	9
12626	1013	465
100628621	59	0
17260	6565	33
100502774	419	2
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	1
72745	2746	226
66671	1976	237
218397	5101	576
12867	449	75
667230	483	0
13612	5358	24
12950	5055	1
13003	14689	67
100042940	2690	7
108138	1547	125
66074	10809	525
435376	1176	0
66475	555	95
66795	1609	57
100042959	1243	172
320297	2807	0
66970	6656	317
373852	5617	4
74156	3049	0
69085	1532	189
76722	1486	1
19418	7235	9
17686	3945	196
13361	5290	34
218440	3940	0
73942	1383	65
218441	5451	313
79401	1602	0
218442	5319	967
21828	3202	0
382793	6275	241
76469	11850	128
100502942	907	2
408254	2990	0
100715	1873	144
26556	5716	127
57748	8780	482
619883	348	3
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	0
11881	3989	343
218454	4348	30
107767	3588	665
328309	2177	18
11774	4020	460
21371	503	400
18420	1182	0
218460	3063	310
218461	4931	93
100504102	1498	0
72114	1894	125
100316813	104	0
100217450	126	0
66549	3198	389
12919	1681	0
268686	300	0
14063	2768	170
14062	3296	436
544963	5771	794
14064	2464	9
75209	4252	5
67463	3033	188
271144	3315	28
27015	4226	202
68018	5363	910
15357	4430	394
218476	5095	5
66479	1140	0
320557	4590	7
59050	2686	309
320806	5367	190
15212	1905	245
13803	4743	180
100039691	3161	0
328314	1297	2
403201	558	0
110596	6259	689
105372	4071	131
68558	1750	162
218490	1129	466
100504225	1542	7
15229	2461	1
70090	1186	0
68344	2252	1
380863	1155	42
218503	5119	1075
238799	5519	530
432798	447	8
69382	476	0
69603	718	0
238803	2758	15
68927	1675	115
218506	1848	115
320893	1721	1
17755	11852	477
27220	874	2
78038	2124	444
544971	9921	401
20365	589	78
20595	1404	122
17948	4823	38
17951	5293	9
17952	6705	14
17940	5361	1
100862307	951	17
23894	1707	68
18260	3192	534
218518	3382	209
19356	2847	179
108143	2126	299
76041	2705	92
12572	7598	288
66128	716	13
26886	1239	6
268697	2316	9
69048	3179	481
544973	411	16
619937	648	0
328324	2439	0
71174	1285	0
78136	405	0
18708	7380	774
17079	2326	2
328329	10671	487
76624	677	1
621312	932	9
432800	1455	33
218543	4063	911
59079	6592	2300
75805	3780	219
218544	2716	11
66975	4833	367
81003	4258	186
238831	2367	114
60411	1832	9
108154	4822	8
667518	407	694
67285	1884	131
67288	1688	134
77803	1310	0
52882	5828	16
66763	2157	0
71816	3785	13
15550	4441	0
76582	4282	223
100504500	997	6
66254	2545	80
16563	4208	274
100040322	1898	12
621156	605	104
105120	5610	4
72257	622	0
67263	5458	412
75616	1864	687
75597	680	105
71991	2107	45
74559	5439	61
218581	2530	1
238871	7049	266
100862401	2397	0
100124489	81	0
100316683	80	0
67295	8500	6
100504609	444	0
238875	2055	1
20620	2802	1111
73129	938	0
238880	2737	0
73274	3624	1031
100504654	415	221
218613	5277	315
26401	6963	676
100504675	1799	18
77318	3577	5
16195	5452	2325
218624	3680	0
13206	2849	3
268706	8913	150
19012	1536	134
72198	3309	470
218629	4098	220
218630	1876	213
622408	2354	96
735309	109	3
100190765	80	3
723868	91	0
100038414	2943	3
69590	1016	729
238896	1704	27
14938	878	13
14945	792	0
71690	2103	160
408066	8162	93
70917	2567	0
100861641	604	0
170625	4447	323
56534	781	0
218639	3361	134
319803	3687	1
17993	1534	362
14313	2337	4
75161	1412	0
17434	1889	282
16398	4218	31
109700	5984	245
105083	1572	77
670198	1269	7
100038421	958	0
623174	354	1
16392	2526	7
52552	3088	249
623312	1622	0
13723	2622	2718
100861680	606	0
15165	7911	6
71100	922	0
59054	1590	171
75890	994	0
14165	4572	19
18115	3526	139
218693	4709	866
67392	2700	483
791300	2659	57
67304	1128	2
633640	2318	31
56838	3740	26
73480	547	0
208715	3283	1115
245269	4103	19
72465	2965	532
100040377	1236	26
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	1
100861977	1664	2
100861753	1669	21
100861986	1596	1
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	5
236219	878	0
100040657	657	0
100040671	2174	4
100040682	865	0
544990	957	0
320333	1413	2
73549	1702	0
100040697	780	2
100862064	742	0
100038846	993	0
666890	1990	0
100041840	1573	0
100862069	742	0
100040859	706	0
100040870	967	0
100040880	858	2
100040923	657	0
100040852	5217	4
100040897	1206	0
100041012	865	0
100041019	759	0
545007	1815	9
100041054	615	0
623078	780	4
100041076	615	0
100041119	977	0
554327	1885	17
100041139	1022	1
100041177	615	0
100169868	1376	2
100040928	732	0
666549	1239	0
100041262	780	0
665981	615	0
100041283	766	4
673676	666	0
100041317	615	0
100041306	519	1
100041336	657	0
666800	1206	0
100041374	732	2
108978	2065	1
666772	660	1
666765	615	0
666329	519	0
666750	657	0
100041678	875	0
100036571	1146	0
100036572	1465	0
666706	615	0
100041184	708	3
100041825	657	0
100036568	2738	0
100041515	780	1
622931	1294	0
100041598	615	1
100041279	618	1
100041651	765	0
622640	615	0
100042054	800	6
100041702	1146	0
100862207	759	0
100861615	2277	2
100861646	980	0
100861657	1674	0
544998	657	0
100041958	1155	0
100041964	615	0
100042024	732	1
100041664	618	0
100504200	657	0
100041151	684	29
666918	918	0
100504413	522	0
100504218	618	0
100042100	1410	15
100038847	1955	15
100042129	849	0
100042149	2139	3
626456	732	0
100042182	732	0
100042217	615	0
100042235	795	8
545013	997	1
68308	1293	0
100041874	2149	9
100042304	695	0
218695	1124	7
286940	9067	825
13421	3702	0
66082	2018	101
67053	2467	220
218699	2840	500
68263	1485	579
71393	1649	143
93732	2628	344
100861833	907	0
268709	3144	7
100504681	476	0
18300	1251	602
74430	2751	21
74859	1097	1
100041948	920	748
14198	987	27
100042415	2774	9
19270	9190	327
218734	2477	256
54713	2304	0
27062	5529	1
328354	1921	0
72003	2946	2
218739	1240	127
238939	2135	48
66231	1148	381
246103	6853	673
66413	1296	577
258387	951	0
18330	954	0
16188	1394	22
218756	7389	259
674895	3348	19
218763	1662	0
71147	3752	155
59007	2901	559
21974	5633	1331
218772	2775	568
21834	6555	371
353187	4640	1328
66480	1841	266
69721	4592	96
22194	1386	234
100861885	364	0
218793	1374	98
100039452	657	0
432825	1004	0
18074	4884	21
68045	1510	662
14702	3826	27
67509	2304	59
16529	3364	45
74571	879	0
67725	2523	181
70601	3125	242
105428	3149	231
100504266	669	7
108671	1631	169
66242	566	153
76670	3800	139
11750	2965	1593
74843	1829	19
19056	3881	501
75602	751	2
78787	6495	452
100504278	1046	40
59011	1294	0
68760	3922	4
218811	4515	1237
73068	3344	165
76133	1088	6
66121	595	223
268721	6073	1024
17423	3907	194
12325	3703	516
18792	2343	42
22330	5229	1134
55946	4424	287
11534	1952	316
54169	7337	381
435391	1103	0
27389	1963	0
67630	6997	242
22334	1662	1266
69156	2241	6
319486	2176	0
100861834	912	0
218820	4213	291
76633	911	63
74896	976	0
791307	2731	0
268723	2791	0
16531	7827	12
620499	714	132
71228	7853	695
105418	1492	0
218832	4683	199
20088	875	2098
70955	986	0
75862	774	0
432830	608	0
328365	7525	732
100526533	85	0
