GeneID	Length	CD24-L-4
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	421
59015	5684	201
55935	4691	1070
271813	3462	471
56428	2420	649
67445	1365	25
68349	940	326
67136	2393	120
66461	1321	304
13046	7965	1190
279067	345	2
19400	1620	9
19182	1635	1035
68427	2273	286
100862024	613	1
20375	1333	7
17868	4163	3
228355	6217	604
22259	2036	160
11432	4653	304
107986	1918	128
606735	892	1
100503319	3593	2
80708	2107	355
77038	3409	852
228356	1979	509
228357	9407	1466
619941	312	3
75786	6577	480
100217458	98	0
14061	1988	14
381410	3740	175
100862052	1368	0
228359	3331	1038
51897	3573	308
241547	2301	103
228361	5290	466
12672	2768	6
17242	1306	80
104418	4373	1353
26427	2271	560
192285	6912	586
100316756	98	0
228366	2424	346
18633	1608	229
75641	364	22
19099	3461	235
12953	4368	892
320507	1190	17
228368	3255	315
100043205	461	0
76969	2682	90
80976	3751	2
100042784	1870	20
277414	2662	646
241556	3751	645
639658	1295	21
12521	1854	1486
100038525	2923	0
11695	5203	0
14043	2871	519
329470	1998	84
381411	2168	0
620695	1291	228
70852	1550	9
69113	1231	189
56348	1839	640
723953	90	0
414123	856	0
735259	100	0
74569	4591	371
66457	1484	45
11800	3702	817
241568	3475	9
68170	2269	205
19374	3393	0
19373	6669	0
22034	5476	348
72446	4446	51
76501	1175	212
241576	3827	361
100504371	1663	1
100504354	6969	0
80985	5612	1458
14221	2427	35
210622	2855	120
20511	12068	21
12505	5654	1759
27402	2526	183
56369	924	135
13661	4387	1567
319854	2229	0
13711	2246	912
12359	2551	7208
100862111	334	0
99382	4558	60
98956	3856	306
53872	7593	1435
78031	541	0
16909	1900	224
70986	1283	5
57443	4760	596
100038697	1690	0
333883	796	6
12509	1811	84
68243	819	0
241589	10124	21
15259	7497	2068
100316678	80	0
668733	1062	0
74959	1145	0
228410	5190	399
320554	3512	12
241593	1083	0
211896	1724	5
99003	8973	400
228413	2846	77
211936	3944	10
98221	1230	550
329480	3267	1
22431	3092	4
74088	1598	0
19672	3063	273
100862167	430	0
402728	1464	0
18508	3681	2
100504545	3019	0
77766	3902	86
66541	955	86
99349	1198	77
329482	2649	21
329483	3949	0
77015	2738	28
320230	690	0
791267	4525	1
212772	3389	201
14308	1595	1
16492	4844	6
76894	1891	48
228421	3369	34
12064	5487	33
22343	4137	1013
100038454	1349	0
107515	5060	137
68201	2079	144
75517	980	0
170442	1628	23
67606	2069	159
241612	5191	28
228432	3377	0
269328	1589	0
668802	2361	0
623270	767	0
67575	1838	1
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	382
213765	3731	0
66181	695	382
107723	6735	724
68032	975	404
72425	2883	192
73024	1072	495
213788	1746	0
74268	1521	122
100504639	1596	0
20192	15410	25
75275	1237	0
14260	11925	66
75166	1029	0
23892	1639	0
100862246	496	0
20394	1227	4
228482	5017	47
100862258	648	2
14617	2879	0
320846	1550	0
11464	1390	267
100303644	1909	0
11834	4886	430
228491	4263	74
66632	2700	147
78193	507	0
100043232	2644	0
399568	2770	50
100316703	89	0
17536	5267	177
72603	723	0
654793	3398	3
69974	1549	0
67356	1187	1
320975	1810	9
241621	447	4
114715	2998	308
732489	100	0
68215	1861	352
19419	5105	16
100504728	2641	0
73938	1276	0
21825	5802	5017
71313	1673	110
381413	3911	3
73358	445	0
27103	5248	291
20813	790	776
171543	4633	510
12236	3669	40
214230	4193	263
383787	4861	81
18796	5145	53
100043272	3046	311
214239	4716	272
53906	541	0
214240	6629	126
51944	3118	41
56357	2067	930
228536	4428	429
72136	2089	96
269336	1870	124
271842	5135	37
76464	6525	13
19361	2138	25
67809	2252	411
320415	629	21
69408	1008	105
623781	3067	8
72008	1923	276
72112	742	128
20732	2275	1461
228543	1657	252
100502626	619	1
228545	4054	203
100043609	979	27
54485	3451	217
100862328	582	0
69065	1569	26
68142	6296	537
241624	3143	18
56398	2596	631
100862335	815	0
66602	1551	205
70645	1557	4
108907	2960	16
69702	1451	104
625328	527	28
76246	4664	421
228550	1808	347
17005	3200	146
68925	4822	333
22174	3989	1389
29808	13931	831
26390	6937	661
433466	1383	107
211429	3859	113
640524	11238	34
98878	3387	2297
329502	4477	0
78390	3286	0
271844	3125	51
269338	4450	493
211499	2996	791
76051	4818	218
70933	2258	4
12335	3488	22
20402	9099	1273
20619	2223	395
66606	2115	136
66296	2361	115
68968	6384	306
140810	11269	483
100502700	1332	10
22222	7765	746
96957	2867	263
17151	1572	451
13828	3472	0
74176	2531	3
640543	2133	2
329504	3407	84
75894	2317	108
99334	6904	261
51885	2563	134
27223	7711	800
17754	11912	139
327655	5531	505
12716	1589	722
140476	5757	5
212670	2247	22
14827	2643	5550
269344	1674	15
378702	3029	283
574418	2534	38
67693	604	522
100034361	1887	49
67532	3419	169
241627	4245	68
228564	4200	10
319996	4367	787
17147	2322	3
329506	4545	237
78655	2367	93
214585	7665	345
67578	2434	0
12010	858	4710
70928	1758	8
74401	2111	0
670832	399	17
20322	2259	565
214593	4554	0
66811	1592	0
213696	1497	1
99439	5267	5
435684	1558	20
269346	3904	8
81913	1215	0
381417	3740	4
67092	2357	3
214616	1331	56
433470	640	13
387165	79	0
22785	5476	273
18457	3494	220
59010	2102	646
74702	1457	0
75946	733	0
214968	6541	348
317750	1951	8
17876	3523	110
100502835	2933	0
381418	1030	0
20495	4741	2
100502853	3046	0
110074	2512	206
14118	9900	504
99100	5768	128
271849	4820	1
58521	2544	531
70354	6797	1520
12848	3250	842
69976	2520	497
75823	1599	0
14178	2672	69
69185	1343	99
241633	5529	4
26458	2301	202
15186	2378	1267
14391	2809	194
84092	4210	791
75083	1748	0
58800	7145	930
66552	5616	902
108011	6524	290
109778	1170	116
215387	2695	56
73338	3756	66
329509	1266	0
320632	6740	1261
26371	3075	381
69470	4401	685
99138	3118	593
13537	1618	33
215095	2377	0
11552	3936	0
215456	2628	4
68126	1226	187
56461	3227	17
192212	4266	172
72180	2989	61
77721	1434	91
100861602	931	9
17153	2778	528
100038529	1767	1
228576	1967	479
53885	2260	566
67885	811	204
12235	4337	16
74121	2862	142
100503008	1707	1
12125	5037	246
100043424	4492	33
241634	1026	0
100503333	210	0
17222	8967	979
17289	3554	169
72477	4622	529
70370	2909	1
57432	1567	87
78751	4916	212
668894	4236	6
100503381	2974	3
69737	4562	226
20017	3998	198
66170	1303	126
100048701	1006	3
20515	4165	674
329513	3433	0
70466	3137	96
100503468	1781	10
16175	1974	26
16176	1328	70
329514	1396	5
668896	682	92
228592	1925	0
19261	4229	234
18610	747	0
654409	3091	59
67333	6195	599
21818	4110	1
99169	2982	1
241636	3310	1
20638	1121	1321
192140	3216	0
67134	1895	360
100217452	59	0
100217428	63	6
170718	1520	946
228598	2670	34
56264	2421	95
75656	733	2
66766	1139	0
319513	3654	151
80743	3206	570
19262	3609	507
321014	1409	6
99045	962	240
18429	471	3
11998	507	0
140629	3884	112
380601	3164	60
241638	4204	260
77006	1101	1056
16434	1159	62
100861692	363	0
269356	3201	10
228602	4973	401
100043766	2136	19
613258	2375	44
11990	8740	545
14588	955	5
110751	3165	93
20612	6387	2
72630	2945	252
67326	1241	130
70997	2264	623
12616	2724	1790
12531	3151	252
69596	1432	141
228607	3190	299
74450	4266	486
723825	86	0
51902	5565	232
228608	2262	280
11550	2394	11
414081	3631	45
71995	3378	0
19122	2186	1772
26434	3177	9
215653	4785	229
100861699	1019	0
54338	6364	2897
70612	1593	194
18538	1260	400
110911	8278	1200
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	544
767814	2497	0
73747	1471	79
12653	2733	14
66926	2820	149
66634	3203	30
66586	2059	228
320974	3475	46
241639	5255	163
12156	2515	29
100526500	87	0
15112	2029	0
52837	5148	567
18795	7116	149
78805	2502	0
320684	2288	0
18798	3692	495
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	46
20614	2119	8
59030	3195	159
74243	3111	32
16449	5493	1438
228662	5111	480
100316816	79	0
228677	2759	52
319909	2944	200
75812	2505	107
66580	3392	178
69487	2732	74
228684	2219	0
72899	5041	35
71436	4537	109
100503716	1692	0
100038667	3568	0
16558	5445	497
20639	1230	338
57329	917	0
378776	4233	1
18549	4745	0
378775	3370	0
12075	2372	28
100043534	498	0
56431	1900	5294
81910	5484	2671
403171	528	0
433481	1743	0
69178	2621	824
100313519	221	1
74528	2707	82
107586	1534	64
100048644	322	0
228714	3751	294
668917	1079	10
171588	1557	0
241688	6831	276
70408	4160	211
26450	2160	419
27054	2915	894
228715	459	89
66044	1283	201
66328	750	0
94249	3436	145
627302	1814	0
408057	2084	28
74030	4657	1539
67877	1172	173
66877	3111	241
78774	1561	52
100503181	837	43
53626	3024	6
241694	9613	989
77806	958	2
74065	737	1
228730	2150	524
24128	3370	668
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	2
381384	1331	0
15376	2127	663
20608	1388	6
21824	3718	2441
17064	6638	1746
56488	1101	104
74533	4135	302
17957	3693	43
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	13
69294	765	1
13013	686	1
77705	658	11
100503216	337	0
13010	742	998
433483	783	0
58214	789	0
100503289	1276	0
433485	2055	1
104348	4096	110
100271882	1728	0
245174	6920	62
100504621	927	0
100216455	3018	0
69277	648	1
668923	2770	13
545471	2706	0
13011	986	1
71881	2190	787
100861792	754	0
68738	3594	1936
109344	936	23
114889	3568	0
12497	2500	243
110078	3838	1778
76192	1967	302
69270	1161	13
78177	5093	71
67311	1375	0
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	566
14225	1641	1801
228765	1385	111
241727	4689	5
668929	1650	0
228767	1468	0
108832	1435	0
228769	3542	373
75283	1636	0
228770	2371	2
11602	1530	2
100316704	89	0
73847	2119	405
69698	2766	113
545474	3395	0
76650	2583	1114
21407	932	1
12995	4205	655
67231	1936	332
24105	2541	807
228775	2051	37
791417	1997	0
228777	1380	0
20667	4436	53
67917	3089	76
228778	1682	315
629114	624	6
319579	690	6
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	1
19700	1603	15
14950	9937	1460
66405	799	56
15901	911	511
84682	727	69
12048	2371	842
72119	4365	39
228785	2948	10
14239	1311	26
252864	3346	0
74711	3121	146
68559	1229	444
228787	2711	2
228788	2158	309
15162	2092	50
99237	3895	1038
100504160	207	3
241732	3072	37
54711	5407	582
140484	5607	392
16569	5632	643
72326	1898	71
228790	6674	839
329540	6523	276
99311	3288	302
13436	4322	45
13589	7330	1244
329541	1463	0
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	3
73388	1095	0
18843	1104	93222
67135	1085	0
228801	1712	28575
228802	1637	101
71425	2040	0
433492	2048	0
66971	1970	144
20648	2115	123
12396	6080	308
56846	1810	7
75480	735	1
70362	1501	0
13555	2460	26
59038	1468	139
228807	3224	46
100504252	970	0
75608	1606	1405
668936	1113	10
19383	1842	1190
67204	2513	378
50518	692	0
269378	2543	51
100504268	1394	0
16396	5389	791
67068	686	678
66734	965	1389
228812	1621	472
735287	109	1
68728	3934	1688
56406	6872	602
207182	2611	56
60525	2833	1205
74945	629	1
14854	1857	1141
668940	6163	4
735275	79	0
56407	3198	1159
108687	2294	760
19124	1504	83
17391	4304	1
613262	1392	141
16418	1495	478
71405	2337	5
56046	2671	302
14563	2317	6
16328	7982	361
320095	1971	14
66366	1297	1351
74562	6105	213
245865	1502	7
266692	3520	585
75710	3752	266
18041	2053	450
67067	630	394
170791	2812	4540
228829	5733	260
19018	760	485
70873	2106	43
347740	4917	892
13821	6517	800
68295	3590	291
100504350	2527	0
228836	5655	497
74846	995	2
98932	1083	541
100504361	758	3
228839	2792	75
74487	1509	21
74704	1455	9
67388	1051	299
77799	2508	2
29812	2683	382
66934	2283	23
320706	13232	407
383766	639	1
56045	4010	687
100628585	67	0
19650	5416	167
100043882	459	35
629499	3460	3
20014	2716	1715
100861927	927	4
14601	517	0
69161	1107	260
20779	3887	606
100046034	333	13
53619	2080	337
18111	1213	112
66642	2731	226
277432	1363	0
75425	3772	226
70470	3320	421
72340	570	1
21817	3549	3363
228846	5107	22
73399	593	0
329547	1779	0
16803	2525	695
68108	3172	133
319317	5864	232
228850	8366	782
246747	632	15
545481	2028	18
100045469	6738	0
22348	2805	0
109275	2377	183
100499529	58	0
228852	6485	367
71878	2260	19
71715	3199	151
71081	1127	0
71613	607	0
329554	1097	0
16658	3389	68
21969	3847	1025
100861957	599	0
18803	4435	1531
320799	4480	105
64899	3523	190
280635	3547	1
100861963	1090	0
71389	10549	1233
383770	465	1
19281	6449	15
77645	631	0
77288	2148	2
100504524	414	42
67996	3547	2821
100862002	603	0
241764	2733	1
27219	2542	0
245866	2124	530
100504576	476	0
17865	3702	31
68236	880	2
100504589	966	1
269389	1675	24
59091	4255	110
66680	1562	57
228858	2580	2
228859	1643	101
69517	459	1
100043899	1094	2
68314	843	0
15378	4358	3
76080	4523	222
26943	3694	3984
100862033	463	4
68386	951	4
18769	1431	313
100504604	3403	1
11486	1626	30
22403	1774	177
241769	1032	0
241770	832	0
54401	2775	2140
381404	2354	13
67145	2301	472
58231	5189	754
16538	2712	3
209232	2324	4
192200	725	0
68221	466	0
192201	574	3
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	92
17183	2571	130
19668	2456	145
20971	2460	3910
66460	1608	401
73603	928	2
52840	4069	398
78928	2557	745
67701	708	36883
629747	554	14
209351	867	3
75526	755	1
277343	1794	5
433502	807	2
277345	1121	1
629754	540	0
629756	459	1
629761	617	0
408190	1074	9
78239	746	0
641368	443	0
71856	820	35
76233	1245	273
68612	931	18
21925	693	2
101113	1520	212
170789	1151	151
67538	2689	40
71971	2701	84
75642	783	1
415115	1156	62
19025	3674	1124
18830	1806	2093
228866	2752	535
329559	4570	490
629777	1121	20
17395	3139	4
57138	6023	47
228869	3091	383
21939	1784	53
72211	702	0
104010	3586	15
100862070	840	0
228875	2109	256
140579	5871	484
381405	3311	0
228876	5033	105
74614	1956	0
114644	3224	7
381406	1868	98
170441	3347	187
14049	2364	1224
228880	6664	850
17979	7531	621
72043	4133	706
670775	383	0
319684	1636	4
277360	6530	130
76367	4413	9
99371	8777	1167
110750	3604	470
20853	2995	643
228889	2592	383
98999	7218	533
68949	738	375
100217443	66	19
16500	11153	37
19223	1751	259
56336	4205	391
77031	4510	663
263876	3996	174
81018	3001	846
20613	1589	46
66589	1950	115
407243	1700	442
12608	1504	1158
329562	2140	34
19246	4213	818
69553	2935	9
58220	3399	266
77017	1309	2
11538	4903	1225
13480	2293	427
69372	1682	51
241794	2316	0
18019	8348	64
100038688	1516	1
11981	3529	880
99377	5073	1
100502777	1460	16
22722	2753	130
75508	472	0
619302	1153	0
228911	5113	259
446211	1175	0
100043910	2106	2
228913	5843	356
100502923	1450	0
76960	3090	121
73303	1174	2
13081	3296	0
109054	1059	88
100502946	3172	0
67637	1395	0
76829	1774	0
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	456
20878	1905	24
67337	1820	224
320664	4437	9
66404	2142	686
654821	2220	2
76426	649	3
21420	3069	4
12162	1968	23
26972	1755	0
66679	1742	226
100862165	626	6
56190	1777	83
664799	3217	0
100862176	1240	0
619800	534	0
74161	3476	0
18534	2617	0
58203	2162	48
65112	4531	536
72221	641	0
70065	1167	0
100043911	4466	150
19334	1909	251
75485	896	0
56491	6969	879
228960	3736	778
228961	2097	954
100038374	874	0
100503083	626	0
723906	79	0
723832	82	0
56802	2248	0
14683	6061	8296
57314	2279	443
64138	1393	1089
545486	1406	13
67126	414	1177
66390	1389	237
100043757	9807	3
13616	2963	88
664987	625	3
545487	447	1
100043761	1743	31
620790	1665	3
665001	3055	1
100862168	558	0
100862183	666	11
100503353	3382	1
100043764	1587	0
100043914	1458	0
100043915	4538	2
545490	1473	0
100043126	1458	0
100039017	4538	0
13999	3383	2
626832	3788	3
667962	3586	0
100039060	4539	2
628147	2179	1
100302432	1127	0
668039	4538	3
100303732	3586	0
100043381	1628	0
100503949	1295	0
100043387	1621	20
100039123	1311	5
626877	1699	0
627901	1440	0
635470	514	0
628308	4664	172
433520	3712	63
100504328	1497	0
626802	4020	12
329575	4376	91
665205	1101	2
665211	4725	51
626848	4206	104
353208	1779	28
74189	5700	0
320558	5688	2
228966	3267	7
71532	2280	9
381409	2891	8
68175	735	0
12561	6343	36
228980	4422	437
66730	1905	21
241846	2534	517
26444	881	1025
269397	4369	137
52856	1699	168
99296	2432	0
228983	2745	497
56436	1429	273
16776	11388	4818
66481	391	2076
100526556	76	2
252966	2945	283
271887	2319	61
14464	3302	29
100036520	1678	0
320485	1336	2
622283	2019	0
387136	77	0
723954	104	0
108115	3087	101
18216	3916	0
73247	1192	108
72075	2288	595
12841	2846	17
277353	2208	2
23856	12416	612
76425	1850	292
228993	2197	160
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	334
329581	1178	0
58237	950	52
228998	2993	526
73368	4189	132
11438	4437	0
16536	6477	1
13628	2046	2
66496	797	305
20459	2286	5
20811	2547	25
332713	1381	7
229003	10109	977
229004	4050	446
100862073	459	0
20262	1136	1
269400	4439	214
76688	2596	460
229007	2511	435
72699	1959	467
329584	2986	217
72147	3336	74
241850	1775	5
66314	2306	760
13002	3674	661
68556	1811	346
100271841	2270	239
269401	5372	659
229011	2099	286
68879	3055	656
20672	1619	405
21400	1163	107
56470	1457	100
277496	716	0
18389	3314	1
17932	6395	1
245867	3509	618
67005	2925	374
672125	2550	0
30942	4180	15
100503859	1533	0
100503882	1997	0
72608	783	0
80892	13874	16
19302	2270	422
69347	788	0
18767	3683	187
67306	3361	686
16196	2475	61
100504139	1595	4
75476	436	0
383820	3174	0
620966	1712	19
20257	1904	211
15213	2205	346
66230	722	229
100504173	461	4
21985	2543	1399
75149	848	0
229055	7449	334
320088	3135	0
170753	13844	1078
94212	8256	87
100862399	374	0
16592	932	35
100041480	1660	92
18857	1364	0
21884	581	0
11770	642	38
75497	2512	12
55980	2601	690
241877	3923	210
66361	1591	159
66371	1790	64
74718	2654	81
100038545	1523	0
76897	2680	5
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	263
13559	1749	282
69126	401	51
71934	2299	72
12346	1248	0
12350	1537	0
100862241	946	0
12349	1790	219
77127	1581	21
751864	618	2
320832	1232	0
668101	1496	1
100038947	1456	3
381484	913	3
229096	5313	1201
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	8
13123	2166	61
73959	646	0
622921	456	0
74252	2931	327
67472	3099	438
18583	3638	676
66326	1068	14
381485	1787	0
12918	1320	0
100039304	727	16
70808	4114	188
100503666	606	0
100046095	1242	1
12870	4993	9443
12807	4616	385
20585	5353	675
27357	1701	511
12873	1453	12
76703	1494	3
11608	2147	5
81004	8127	542
19784	238	0
635702	2431	60
192167	5673	1
70862	2104	0
13605	4117	66
76657	861	1
320024	4394	330
100861946	1345	1
22035	4944	619
208188	4433	0
72007	6875	512
100526525	96	0
208613	717	915
18805	5153	281
665113	7336	174
20526	2571	3
208691	4992	48
68028	477	308
385263	2120	0
75740	2813	4
791072	98	0
14013	5504	1244
545510	2123	0
76652	1892	0
80732	4157	215
71827	1840	220
68307	2387	0
320352	1548	6
75953	3191	0
69276	3966	1859
71862	2206	52
241915	11066	1150
18759	4465	1358
100861964	723	1
20482	6717	1166
18417	1872	8
241919	8842	9
72413	2919	275
22401	7784	229
67576	1950	5
18706	8917	1045
100502876	720	2
67778	2061	227
67414	4531	578
14696	2751	81
56456	1969	354
74600	872	93
66046	999	659
72607	4686	16
58869	3497	11
73874	1058	0
100502904	2529	0
67120	11072	1228
51938	3616	750
14359	2326	514
67713	1015	72
320478	2970	30
100316679	79	0
20674	2457	957
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	672
114893	4745	253
72039	2992	316
654424	4451	8
241943	2478	0
229211	3913	342
241944	6625	120
229214	1801	0
11747	1724	1534
100862007	518	0
72282	911	28
329623	2199	0
100503068	2461	0
50911	1617	191
12428	2811	42
71492	2598	225
22065	3694	5
229227	15883	872
21744	1972	0
16183	949	0
60505	3072	0
207175	1059	142
241950	2433	55
329626	1441	3
14173	695	2
229228	1072	67
57815	2910	91
100862034	657	3
24063	2490	671
381438	1215	913
626410	1827	41
71342	1257	0
99696	4915	256
329628	16109	127
100040882	2439	0
380614	6114	249
73333	2110	5
18415	3558	960
20873	3547	74
72175	3051	135
100039027	794	5
100039043	1810	0
269423	2492	42
73297	2345	0
214048	1705	253
70804	3007	1220
100038440	2742	0
78706	2168	0
269424	5952	708
67161	3020	270
73852	3574	258
72511	922	2
18526	11797	1
72274	583	0
241989	5218	12
666202	748	7
66332	3370	0
329633	2127	0
73173	5168	55
26570	9227	162
100861917	675	0
12457	3069	307
69257	2676	608
67749	1430	0
669130	630	4
66377	414	210
74838	6090	611
19338	3488	304
73251	7356	942
100039684	719	31
211666	589	455
433586	6514	252
100504153	2189	2
56458	5552	436
329639	1805	0
622124	3515	0
100862096	727	0
67542	2920	287
108927	2089	486
212114	1560	76
212127	4321	195
229277	864	0
242022	12348	76
319979	2312	0
67890	4867	476
22066	4992	1
50706	3295	411
56790	1968	443
69639	1282	226
66248	1471	284
55994	5368	57
170767	2162	196
329641	3086	0
12427	1566	109
70970	973	0
229285	4054	304
320604	2268	1
74434	2348	1
13175	12995	120
100503655	2208	3
26422	10983	596
17116	2778	2
71182	961	0
17112	1902	2029
229302	1400	1
97064	4784	869
100861809	431	2
52245	2961	252
242037	1759	4
24017	2864	1122
18645	2020	588
67850	1642	0
72033	8829	554
28146	2451	2549
229317	2299	596
69227	3546	1419
545527	2195	2
666680	2000	19
20439	2488	331
71301	938	1
100040293	2177	0
229320	1896	0
100040416	636	17
329650	10249	70
229323	2225	6
100502786	434	0
140795	1798	48
320463	7333	2
84111	1163	12
74191	2528	0
70839	2338	1
242050	10084	116
435732	1206	0
433597	1303	0
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	0
56758	5809	1859
100503654	3662	0
100504925	850	0
18441	3886	96
74012	4197	128
100503824	1081	4
622434	5205	297
72162	4975	508
229357	3336	0
17380	4240	374
269437	6276	219
329659	1541	47
11416	3109	390
100504046	773	4
229363	4567	345
56544	2739	2
100125586	2484	0
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	7
319798	1383	0
67437	2885	2072
71004	1861	19
99929	4154	610
100861877	554	0
624866	4276	80
56706	2145	3024
72789	5320	9
19288	1922	0
20429	1595	0
66880	3232	249
17349	1161	548
28030	2598	296
17035	1092	204
109222	1411	1
100861992	765	0
66868	2978	789
100505386	2397	0
208426	1579	0
30953	2692	4
545531	357	48
100038361	6918	0
16159	1370	5
68725	2578	0
68259	4090	493
70099	4082	447
387175	64	0
723949	95	0
66949	2920	38
16649	3726	629
381452	735	0
71619	1200	0
242083	3962	124
26879	1901	32
97112	1739	193
100862102	291	0
66183	1786	93
229389	2161	0
625901	1804	5
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	41
100504692	2475	0
100861784	363	0
213234	2418	118
67931	1410	0
213248	2919	8
56426	1870	223
20713	3133	13
69193	1031	0
73124	4149	522
213262	4956	0
76089	6544	304
70924	1463	0
100233207	778	0
329679	7095	186
75879	1364	0
67738	1728	316
66841	2281	344
75939	1970	15
381489	2277	0
70652	2292	21
68659	6627	194
14800	7749	1
14658	2988	3
54635	3512	44
320566	1194	0
229445	3453	498
56720	1635	5
58170	1657	2
54195	3251	208
60596	4654	300
213582	6218	301
18167	3361	0
633285	1789	4
78212	3448	0
79235	5349	180
99571	1523	16
14161	3370	3
100862155	477	0
110135	1575	0
53317	1771	371
100038599	3971	0
69460	468	0
20319	2001	41
24088	2855	107
229473	4909	461
76915	874	10
80890	5755	263
624713	556	3
75309	1112	0
229474	6073	1963
99889	3023	713
403175	3459	10
320782	3342	215
50754	4751	282
654362	525	1
73283	539	0
100042125	1521	0
229487	2307	90
229488	4388	260
320302	2737	148
368202	949	1
27059	6414	930
20091	943	1759
19870	68	9
19871	71	5
80877	11512	879
23937	2703	0
70762	4199	16
12480	1245	1
12479	1845	37
170643	7287	137
100502800	1621	3
100042355	485	18
80891	1991	4
11801	2037	1
229499	2042	5
329693	3451	0
27049	5141	506
546801	1065	0
213498	5600	426
625281	348	0
74485	3988	1054
73182	4501	161
18211	2588	2
23920	5102	15
27371	4758	8
94315	2053	374
15191	2245	2287
67707	949	490
229503	2847	214
229504	2893	262
12904	900	6
18008	6126	518
12032	3808	44
73940	2055	1
100502895	1136	104
66614	1768	355
246703	905	1217
214191	2251	0
404710	5676	36
100502914	681	9
17261	2459	384
76642	983	197
99870	2806	3
100042277	1865	0
100526540	87	0
387133	89	0
58176	1912	405
76927	481	25
12462	1977	1205
56700	1537	745
71913	2337	192
229512	4447	767
68957	1670	28
12095	611	0
12097	471	0
12096	624	0
67037	992	69
229517	3581	287
20351	3449	481
16905	3327	1280
72640	5776	24
100316808	82	0
53868	1060	740
83409	571	470
94232	3372	565
66256	1183	891
