GeneID	Length	EpCAM-P-5
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	1
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	1
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	4
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	1
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	255
22355	3385	127
217935	3725	154
52635	5541	1453
100502747	4161	0
319545	2892	15
76044	6604	65
19276	4688	47
627375	273	0
100038689	842	0
432713	449	0
387171	69	0
217944	3987	830
217946	2611	15
13411	14072	26
20688	5770	277
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	4
238455	3818	656
217951	1168	0
73266	979	0
100504487	1282	4
76937	585	0
73270	669	0
14569	2681	2398
105203	8338	448
142688	2366	334
70405	1426	14
80796	915	0
494124	549	0
56349	3738	711
238463	3096	0
83428	1478	0
105387	2445	130
105349	1172	0
27384	1232	60
432720	1242	195
111002	1043	39
622402	1231	10
83702	1359	0
116852	1306	0
77337	1209	1
56043	1713	163
432723	2462	0
71867	593	4
23849	4217	3116
69617	3543	323
56421	3986	242
100039532	333	5
94191	5456	0
207615	7990	335
319554	2867	279
100039655	684	0
320581	2243	0
69237	2579	232
217980	4707	916
100039719	419	4
208440	8026	413
66505	4114	1367
12671	3168	4
664793	832	0
20191	16813	114
328186	3772	181
238505	4486	136
100039826	507	202
11472	2985	2
432725	483	0
217995	6776	979
56048	2980	855
171211	8103	5
67475	4239	185
664862	2941	339
18812	852	0
18811	790	0
107849	694	0
100039786	960	50
630663	672	0
83924	2981	316
18073	6046	457
17101	11806	429
14706	2968	4
97884	3681	626
70430	1807	475
14593	2371	277
94246	6105	1125
94253	9460	2
100862358	659	0
75398	768	310
19166	946	888
105351	2023	210
670994	509	119
100504070	2565	0
14634	8427	136
71071	1123	0
328190	1538	0
16323	1529	5
192136	1727	27
66308	2672	164
69562	7081	771
100316665	121	4
56044	2662	977
67008	3436	595
73992	859	1
218030	2118	1
218035	3197	547
218038	3195	60
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	1
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	1117
105298	2387	137
20379	1760	11
73412	2088	0
319293	2773	1
353346	3433	4
432730	1786	87
140580	5874	69
665386	340	2
27052	2915	1
258528	951	0
18341	954	0
258527	945	0
19720	4204	227
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	108
72739	2602	606
319207	3580	36
432731	3990	1200
100316752	81	0
66707	1455	5
544922	2458	14
100038371	934	1
93681	8900	360
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	1
319191	393	0
319152	488	0
319186	381	0
319159	312	1
319160	312	0
319169	393	0
319187	381	0
56702	672	0
319153	483	0
319170	393	0
319188	594	0
665596	2121	0
665433	514	0
100041230	405	0
319161	312	0
319171	393	0
665622	2121	0
100316716	132	0
193452	2703	35
195236	4975	0
54373	2152	2
193453	1159	0
319168	387	0
319184	381	0
319158	537	1
319167	473	0
319183	381	0
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	232
30946	4456	130
320842	617	18
100503351	492	1
12231	3449	0
238555	2983	2
100503366	456	0
69386	479	6
319173	393	0
97908	492	0
319182	381	3
260423	1003	1
319157	312	1
14957	2977	6
319151	411	2
319166	704	1
319181	615	6
319180	381	1
319165	393	0
319149	411	0
319156	312	13
319179	2510	8
50709	1931	12
319164	2493	1
68024	728	236
107970	912	1
319155	312	2
15216	1722	232
50708	1561	302
319148	480	0
100504109	380	0
319178	469	1
319172	506	0
319150	411	0
326620	312	0
326619	312	2
360198	534	2
80838	747	2
214158	1416	0
218103	2974	2
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	1
214189	1412	0
68732	5158	468
12763	9755	21
100503456	1683	0
76024	1116	0
193385	6968	17
320489	3837	0
666145	873	0
57441	977	63
79555	2551	1686
66834	686	436
56196	1977	258
210108	4977	6
73326	690	0
214579	5647	118
14756	4659	269
380836	2035	140
195208	8042	13
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	443
72518	2716	14
20677	2967	713
77920	1415	2
68916	2538	115
13557	5097	53
218121	2881	99
11607	2284	11
66694	1313	749
75090	1136	0
105352	2768	150
16364	4683	4
66482	4250	420
100862264	410	0
210554	1186	2
73924	841	0
15220	2807	77
71307	714	3
100503631	1525	3
14238	2366	76
17300	3990	9
218138	1510	55
100503660	2763	0
238564	5641	2
78903	2642	520
100862286	426	0
66222	1918	23
380839	1599	0
20708	1859	1952
20723	3397	1850
20706	1930	3
100862294	471	0
282663	1718	2
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	5
20719	1888	1379
68808	777	15
18105	4045	274
19766	4495	486
68021	1209	534
22151	1607	401
432745	1033	0
73710	1922	6
100862316	823	0
69666	541	87
73102	6251	2490
66895	1872	198
108161	1315	1
19134	4466	1460
71864	2395	3
66761	1045	0
69123	1346	1
23986	1610	970
100503727	648	0
100503742	1171	0
12593	3929	175
208366	2736	32
76487	2308	0
380840	1515	102
100042773	682	506
69955	2126	238
68404	1596	1663
74145	3927	18
17084	997	6
100042802	1500	64
68750	13633	919
107513	9306	1605
100862351	869	0
71213	2858	20
71340	2744	221
109620	9592	1247
67797	1789	208
12161	2410	199
105245	2617	2677
17828	1769	154
66143	1039	113
108652	2214	266
218165	2816	0
791406	3005	0
21418	3268	4
14538	7039	114
100628630	72	0
100862098	887	0
68083	1753	324
66154	952	610
17152	3565	26
107889	2879	0
637277	2037	0
54326	3837	7
108934	4483	172
18003	4712	1505
621976	7170	458
328231	1730	2
109254	2566	10
100038577	1696	1
110521	8753	665
13614	2344	84
218194	5922	370
67046	1263	61
328232	6654	69
68346	1369	79
70078	1811	641
56705	3064	688
76137	4356	693
328234	3456	2
622552	1270	0
12522	2145	242
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	347
94245	1311	391
218203	2983	237
66355	1554	93
20238	10608	607
76000	722	18
791386	3153	0
380842	1363	13
666794	3224	8
67252	3658	19
97863	1381	196
218210	6021	714
16553	6866	1533
105283	1428	18
105193	2294	26
22017	2715	34
218214	4281	259
110052	2602	1533
218215	4694	686
319467	2505	1
619327	3502	0
70971	2012	0
320614	3156	9
15904	1660	51
320315	667	0
67911	4187	56
442803	789	0
387247	103	3
387252	89	0
387244	94	0
218232	4311	61
12022	1361	0
18676	5260	1185
218236	4919	1925
68128	1461	301
75607	6613	4
18081	1132	174
68480	804	144
66329	1436	1
30938	3110	4
76895	6351	590
75678	2776	110
66336	1054	7
407800	3596	112
66695	2354	48
27047	1751	15
18295	2540	1318
70930	4242	153
105148	4396	349
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	79
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	25
20729	4479	327
100862200	1571	0
75124	1163	3
667728	3480	34
13610	4484	169
20418	1537	0
66197	694	32
75420	2913	280
20354	4377	381
100502610	2646	1
23882	1081	1449
74050	3272	0
68203	4348	12
100040572	733	0
20963	5272	52
105404	2308	1
11992	1345	222
18030	1992	607
26564	3970	13
100862222	607	0
268656	2570	741
100040421	2339	0
17702	2162	0
13488	3529	0
14057	2811	354
15466	2793	1
12890	4928	112
73666	2326	341
100040543	499	238
319719	4793	114
97820	2674	1185
100503805	347	23
56795	1048	152
28126	1734	177
67044	613	565
74325	1576	833
76577	4322	829
105239	4410	1289
268663	4127	0
26913	4141	1
104069	1196	0
218268	1897	0
74257	1556	252
107448	3974	9
212032	3269	5
20184	2931	345
100504437	961	0
26919	3597	204
14186	3146	111
18193	12784	1661
19336	1865	508
66494	1089	654
17121	1299	11
66890	4315	1883
51791	2356	5
20505	3081	0
75477	545	0
58992	1961	0
26385	3243	383
432763	1360	7
56320	3047	26
67399	2987	82
27261	1546	28
72935	2205	472
212483	4341	2126
100861617	496	0
67511	1454	901
218271	1596	121
12328	1387	289
212880	5673	804
78521	4652	1189
69672	1527	536
72562	546	148
76856	1352	3
18740	2448	0
26914	2053	1185
212937	3498	2
18014	1672	0
57266	1827	592
100038494	1480	0
100040926	822	0
328258	1498	0
16198	536	0
213311	1965	31
16841	877	0
21810	2678	937
17129	7175	1158
26946	3339	0
20745	6673	0
100503085	2142	5
100124491	76	0
77134	2678	1614
75731	1511	213
56085	3686	1847
100503697	474	0
56278	1518	143
75050	4462	24
70153	2822	523
100503714	347	105
15387	1978	1496
723902	108	17
74386	3877	102
114304	4565	1
67585	1627	0
18212	9880	23
67269	4860	454
319469	3154	0
78689	2631	365
105348	3693	1006
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	228
13996	3135	40
214290	5551	701
100503743	346	0
328263	3732	0
14451	3131	135
100503759	3604	5
69635	5935	3284
218275	1348	0
70202	1332	0
214639	1373	3
13025	1147	18
116913	710	0
13024	1394	179
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	15
432812	1622	0
100861954	924	0
630579	3114	31
100503600	804	1
100041979	2919	23
100041986	816	0
71508	2472	115
77117	2439	40
665503	750	0
211378	2638	21
100861712	1596	27
435366	1316	1
751548	108	0
380850	3279	29
14120	1294	47
14121	1433	10
72061	3509	228
100504114	2764	27
387217	74	1
100861722	1758	259
387221	73	0
100526474	85	0
387142	68	0
14088	4292	157
19206	4305	337
76251	6045	387
15487	1286	0
70484	2276	42
238673	3490	267
56541	2567	365
218294	5993	147
66503	1802	28
66129	972	241
13039	1971	1614
105278	1827	53
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	0
66631	3472	817
100042311	207	1
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	72
665738	1905	0
544944	549	0
628648	549	1
628794	522	0
628746	917	55
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	13
67530	503	464
100038538	1652	11
66410	1486	296
19210	3424	601
71226	1061	1
78251	3970	47
432769	2634	55
432770	2981	27
268670	3482	48
380855	2046	44
218311	2712	20
238690	2289	17
100038627	3164	15
431706	2117	7
218314	3909	100
629016	4641	54
408065	4079	35
72807	2033	57
328274	3331	11
238692	2742	83
408067	1671	39
238693	2359	69
170763	2710	62
212276	4971	98
100416706	4835	124
212281	5179	136
100862130	1261	15
408068	4504	109
235907	3960	77
68271	2908	3
22746	2218	38
72958	3274	16
320163	2987	13
212569	2321	42
408058	598	19
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	108
69577	2362	99
69315	1808	11
210044	4211	76
210106	3997	275
210373	841	1
78925	2665	29
28114	4279	494
76980	2682	0
28077	862	177
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	810
271127	4974	0
77166	869	0
16371	2062	3517
100503367	732	0
328287	5099	306
16372	2463	2880
78446	585	0
50916	2601	0
407785	567	295
94066	902	0
100504662	867	0
432777	1306	1
210992	1605	11648
13162	3456	10
218335	2378	1204
21752	3426	67
22598	4405	0
74338	2439	0
71390	1535	0
20499	5131	448
72293	3222	25
100862265	473	0
69716	2267	7
105246	2407	408
71164	1301	1
72948	5090	212
74470	3632	19
105243	2490	0
211446	4596	428
11624	4732	0
18570	1524	653
66945	2859	2470
67433	8615	356
432779	2746	21
238722	1629	28
100042547	1796	31
235956	1383	45
80898	4014	550
12380	2894	984
18548	2516	4
751556	96	1119
192657	3652	764
93692	1327	822
73296	4937	37
75571	1053	3
218341	2906	77
238725	2146	0
77041	3657	147
218343	5381	219
238726	1434	6
78771	4289	22
105377	3742	114
72371	5633	57
382823	991	9
68675	4070	187
75507	1395	1
73093	4100	2
13865	2432	4
320174	2305	2
105171	4089	1111
100043074	2220	0
319983	1407	0
110789	19328	2
80289	3128	368
67486	3060	87
72852	3881	85
100502757	4628	20
12626	1013	465
100628621	59	0
17260	6565	63
100502774	419	1
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	4
72745	2746	255
66671	1976	200
218397	5101	601
12867	449	37
667230	483	2
13612	5358	17
12950	5055	1
13003	14689	63
100042940	2690	3
108138	1547	118
66074	10809	422
435376	1176	1
66475	555	97
66795	1609	115
100042959	1243	256
320297	2807	2
66970	6656	240
373852	5617	5
74156	3049	0
69085	1532	197
76722	1486	0
19418	7235	43
17686	3945	211
13361	5290	53
218440	3940	3
73942	1383	63
218441	5451	392
79401	1602	0
218442	5319	819
21828	3202	3
382793	6275	256
76469	11850	105
100502942	907	0
408254	2990	0
100715	1873	217
26556	5716	60
57748	8780	609
619883	348	2
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	0
11881	3989	577
218454	4348	180
107767	3588	2360
328309	2177	52
11774	4020	738
21371	503	444
18420	1182	0
218460	3063	302
218461	4931	482
100504102	1498	0
72114	1894	231
100316813	104	0
100217450	126	1
66549	3198	597
12919	1681	0
268686	300	0
14063	2768	555
14062	3296	901
544963	5771	17
14064	2464	3
75209	4252	4
67463	3033	186
271144	3315	18
27015	4226	158
68018	5363	1347
15357	4430	1505
218476	5095	0
66479	1140	0
320557	4590	3
59050	2686	309
320806	5367	244
15212	1905	286
13803	4743	343
100039691	3161	0
328314	1297	1
403201	558	0
110596	6259	571
105372	4071	183
68558	1750	172
218490	1129	562
100504225	1542	6
15229	2461	0
70090	1186	0
68344	2252	0
380863	1155	194
218503	5119	1239
238799	5519	638
432798	447	15
69382	476	0
69603	718	0
238803	2758	18
68927	1675	166
218506	1848	106
320893	1721	3
17755	11852	134
27220	874	0
78038	2124	306
544971	9921	453
20365	589	84
20595	1404	120
17948	4823	4
17951	5293	9
17952	6705	5
17940	5361	1
100862307	951	22
23894	1707	84
18260	3192	424
218518	3382	301
19356	2847	225
108143	2126	268
76041	2705	174
12572	7598	331
66128	716	4
26886	1239	3
268697	2316	12
69048	3179	777
544973	411	12
619937	648	0
328324	2439	0
71174	1285	0
78136	405	0
18708	7380	762
17079	2326	1
328329	10671	497
76624	677	1
621312	932	1
432800	1455	12
218543	4063	762
59079	6592	1872
75805	3780	189
218544	2716	29
66975	4833	440
81003	4258	177
238831	2367	124
60411	1832	10
108154	4822	41
667518	407	848
67285	1884	141
67288	1688	137
77803	1310	0
52882	5828	18
66763	2157	0
71816	3785	18
15550	4441	0
76582	4282	202
100504500	997	12
66254	2545	70
16563	4208	222
100040322	1898	14
621156	605	77
105120	5610	4
72257	622	0
67263	5458	249
75616	1864	403
75597	680	69
71991	2107	77
74559	5439	349
218581	2530	5
238871	7049	661
100862401	2397	2
100124489	81	0
100316683	80	0
67295	8500	186
100504609	444	1
238875	2055	0
20620	2802	1855
73129	938	0
238880	2737	0
73274	3624	1227
100504654	415	224
218613	5277	316
26401	6963	446
100504675	1799	5
77318	3577	1
16195	5452	1931
218624	3680	0
13206	2849	4
268706	8913	173
19012	1536	245
72198	3309	481
218629	4098	347
218630	1876	91
622408	2354	4
735309	109	0
100190765	80	0
723868	91	0
100038414	2943	0
69590	1016	827
238896	1704	0
14938	878	11
14945	792	0
71690	2103	39
408066	8162	157
70917	2567	0
100861641	604	0
170625	4447	451
56534	781	0
218639	3361	184
319803	3687	0
17993	1534	379
14313	2337	1
75161	1412	0
17434	1889	215
16398	4218	24
109700	5984	279
105083	1572	79
670198	1269	24
100038421	958	0
623174	354	4
16392	2526	1
52552	3088	313
623312	1622	0
13723	2622	3328
100861680	606	0
15165	7911	9
71100	922	0
59054	1590	178
75890	994	0
14165	4572	79
18115	3526	425
218693	4709	1138
67392	2700	486
791300	2659	57
67304	1128	8
633640	2318	25
56838	3740	12
73480	547	0
208715	3283	2762
245269	4103	38
72465	2965	794
100040377	1236	27
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	0
100861977	1664	8
100861753	1669	68
100861986	1596	3
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	0
236219	878	0
100040657	657	0
100040671	2174	0
100040682	865	0
544990	957	0
320333	1413	0
73549	1702	0
100040697	780	0
100862064	742	0
100038846	993	0
666890	1990	0
100041840	1573	0
100862069	742	0
100040859	706	0
100040870	967	0
100040880	858	0
100040923	657	0
100040852	5217	0
100040897	1206	0
100041012	865	0
100041019	759	0
545007	1815	0
100041054	615	0
623078	780	0
100041076	615	0
100041119	977	0
554327	1885	0
100041139	1022	0
100041177	615	0
100169868	1376	0
100040928	732	0
666549	1239	0
100041262	780	0
665981	615	0
100041283	766	0
673676	666	0
100041317	615	0
100041306	519	0
100041336	657	0
666800	1206	0
100041374	732	0
108978	2065	0
666772	660	0
666765	615	0
666329	519	0
666750	657	0
100041678	875	0
100036571	1146	0
100036572	1465	0
666706	615	0
100041184	708	0
100041825	657	0
100036568	2738	0
100041515	780	0
622931	1294	0
100041598	615	0
100041279	618	0
100041651	765	0
622640	615	0
100042054	800	0
100041702	1146	0
100862207	759	0
100861615	2277	0
100861646	980	0
100861657	1674	0
544998	657	0
100041958	1155	0
100041964	615	0
100042024	732	0
100041664	618	0
100504200	657	0
100041151	684	1
666918	918	0
100504413	522	0
100504218	618	0
100042100	1410	0
100038847	1955	0
100042129	849	0
100042149	2139	0
626456	732	0
100042182	732	0
100042217	615	0
100042235	795	0
545013	997	0
68308	1293	0
100041874	2149	0
100042304	695	0
218695	1124	9
286940	9067	1038
13421	3702	2
66082	2018	71
67053	2467	260
218699	2840	483
68263	1485	785
71393	1649	110
93732	2628	19
100861833	907	0
268709	3144	7
100504681	476	0
18300	1251	5
74430	2751	2
74859	1097	0
100041948	920	636
14198	987	8
100042415	2774	1
19270	9190	1185
218734	2477	339
54713	2304	0
27062	5529	0
328354	1921	0
72003	2946	0
218739	1240	22
238939	2135	7
66231	1148	385
246103	6853	716
66413	1296	383
258387	951	0
18330	954	0
16188	1394	68
218756	7389	162
674895	3348	4
218763	1662	2
71147	3752	153
59007	2901	441
21974	5633	1326
218772	2775	42
21834	6555	200
353187	4640	1498
66480	1841	327
69721	4592	133
22194	1386	240
100861885	364	0
218793	1374	253
100039452	657	0
432825	1004	0
18074	4884	16
68045	1510	586
14702	3826	68
67509	2304	134
16529	3364	148
74571	879	0
67725	2523	201
70601	3125	289
105428	3149	289
100504266	669	13
108671	1631	333
66242	566	214
76670	3800	16
11750	2965	1389
74843	1829	15
19056	3881	737
75602	751	4
78787	6495	832
100504278	1046	32
59011	1294	0
68760	3922	1
218811	4515	1656
73068	3344	343
76133	1088	7
66121	595	208
268721	6073	1719
17423	3907	392
12325	3703	879
18792	2343	11
22330	5229	1744
55946	4424	332
11534	1952	3073
54169	7337	252
435391	1103	0
27389	1963	0
67630	6997	245
22334	1662	1015
69156	2241	8
319486	2176	1
100861834	912	0
218820	4213	585
76633	911	71
74896	976	0
791307	2731	0
268723	2791	1
16531	7827	4
620499	714	244
71228	7853	615
105418	1492	0
218832	4683	227
20088	875	2269
70955	986	0
75862	774	0
432830	608	2
328365	7525	1536
100526533	85	0
77592	3858	2
105675	1549	156
68173	1777	39
74272	868	0
71918	4375	162
11744	2395	575
211623	451	7
66039	2355	7
105594	1653	0
278672	2010	0
100039484	870	2
100039175	1547	0
100039192	1732	4
100039213	1660	0
100039227	2334	0
100039503	870	8
100039246	1122	0
100039257	1732	1
100039280	1714	0
100039293	2334	0
71106	3387	4
83997	4501	1002
100039353	357	1
211922	5432	363
11843	2042	2273
211948	3529	152
110083	10638	51
142687	2101	16
72993	6961	410
15209	1138	0
171463	8220	79
665333	853	2
71704	3585	198
218850	7577	1156
320234	2951	91
238988	6083	8
100502956	629	0
100504469	1855	0
22418	4373	35
12294	3695	2
319476	7318	0
80795	1018	764
56249	2121	357
50905	2061	5
218865	5891	73
12289	9252	287
75901	5616	363
21881	3207	3374
100526475	60	0
18753	2775	1042
328370	2372	202
54650	8122	435
69179	3738	1769
66175	1179	118
16427	3145	5031
16426	2819	14
16424	3077	253
23955	2714	164
69019	1006	812
76485	2521	476
30877	1884	247
100217431	59	2
100217423	54	1
66923	8117	1225
66487	403	95
70021	1410	176
192187	7995	158
100861939	591	1
64652	5586	2787
21924	703	2
218877	3686	260
71838	1984	90
104416	3406	600
110084	12872	30
12339	3562	568
24056	2482	288
67011	1905	104
74427	4238	645
382864	2835	85
56794	2618	81
26363	1942	250
105522	5229	234
320621	3897	1
78754	2341	45
105638	3016	281
218885	2062	101
17695	522	0
27057	3577	28
53600	1162	27
26430	4391	324
239017	3449	10
67085	398	5
12647	2810	0
20508	2414	1
319955	8422	244
320321	2780	0
107751	1550	0
100504518	5547	7
69069	1473	1
105511	1694	0
320736	2743	75
545030	9681	20
67580	2717	4
622657	237	4
239027	2598	13
100862308	2257	2
26419	5756	251
268729	4113	7
19256	3090	3
14560	2512	99
12165	2988	0
19661	5276	0
382867	4301	0
432838	1903	0
105518	1338	0
239029	2126	0
11752	1871	50
19065	1903	0
432839	1601	3
319508	4184	28
75698	3454	103
14661	3158	1181
100041231	632	70
69134	367	3
20618	732	11
105450	3935	68
12166	5332	1384
78243	778	0
24131	6016	17
30044	2869	0
218914	4585	777
14803	3428	0
723847	98	0
239036	1162	0
218921	839	0
72972	7540	1156
57811	1659	0
239037	4317	0
239038	2781	0
170677	4304	3
70045	756	3
66092	3081	2370
18183	4036	0
75170	927	0
100503038	2706	0
73591	396	0
328381	1296	6
52588	2476	846
100503457	841	0
70564	1537	392
71200	592	0
69496	995	2
11720	3208	281
20387	2775	284401
17194	923	113
20390	1326	64267
666186	504	0
100041722	613	0
100042114	654	0
666376	504	0
666207	504	0
666214	613	0
100503856	844	0
73553	912	0
666233	606	0
100040771	759	0
666253	873	0
666298	636	0
100504358	672	0
100042055	847	0
100504444	504	0
100042130	555	0
666420	672	0
100041106	1566	56
666485	504	0
71826	883	0
666502	549	0
100861719	549	0
100042342	836	0
666561	672	0
13586	713	9
53877	462	0
93725	471	1
503844	708	0
630952	444	0
13587	716	45
74954	1289	0
666647	621	0
666660	792	0
666675	792	0
666678	672	0
385138	899	0
666723	792	0
666744	1240	0
19214	3187	0
100124437	69	0
73895	2282	0
19217	3768	15
70561	4028	162
70713	2444	6
50527	4418	333
100503256	404	0
67089	1564	415
100504523	569	1
56291	4258	8
54342	2536	233
218952	3243	1536
67651	735	3
114874	5198	1435
100628600	93	0
320367	2557	3
666834	504	0
218963	703	640
100041724	676	13
12159	1994	891
100502795	693	0
72391	773	6
12793	1484	544
63985	4171	1090
328388	2919	2
68755	1202	240
74480	7422	103
14528	2764	210
218973	4174	52
67296	2154	156
218975	4493	479
16854	1406	1245
218977	4642	21
78938	3634	256
100504663	3451	290
16709	4485	768
73961	825	0
93834	5849	119
624367	1599	1
218989	5218	392
18424	1737	0
606497	743	0
100041864	684	13
66770	1629	0
218993	1115	0
105504	4659	494
74385	3165	314
70646	4597	418
67082	1167	0
75288	1881	2
67419	2748	33
258487	1582	0
259147	1006	0
258485	1006	0
100041975	219	13
258314	1110	0
258313	966	0
258316	1035	0
258039	936	0
258275	972	0
258486	957	0
258360	981	0
258659	1044	0
258657	994	0
258658	942	0
257909	1065	0
239081	3162	0
258660	939	0
258662	936	0
258663	930	0
258661	936	0
258233	1144	0
73889	600	0
258422	1120	0
219019	936	0
257884	972	0
258296	1175	0
258295	945	0
258264	955	0
258113	924	0
56858	1021	0
219022	3653	367
239083	1508	0
85029	325	257
11546	1788	256
21745	8163	576
546611	1602	7
328399	2046	19
66246	1608	403
11792	1307	72
219024	2753	545
18950	2941	764
667034	1223	24
75019	1665	1
328401	1187	0
497113	579	0
497106	438	0
404319	1132	1
11727	1275	1470
58809	1996	19271
219026	1257	1
78416	1072	5
19752	970	0
54159	759	0
11731	438	0
503847	462	0
93726	691	0
75377	1140	0
638695	1157	0
669149	2574	0
22301	2942	0
434459	1581	0
545047	851	0
219033	695	0
278676	1461	14
93719	713	1
52535	1623	194
214922	2334	1
29811	2157	257
219038	628	0
497071	614	0
268739	5643	253
100502764	713	3
69890	3317	1070
619301	1227	20
258420	936	0
15381	2844	1722
77945	5213	127
114741	4491	394
67772	8190	969
100217445	99	3
100861840	254	11
76338	2756	141
268741	4458	475
56335	2021	193
50524	5336	93
258008	942	0
258424	942	0
258268	957	0
258423	1039	0
627171	332	0
57271	1010	0
57270	1868	0
57269	1679	0
100042372	330	0
667441	417	0
633740	343	0
667449	338	0
671652	337	0
436539	341	0
100042410	337	0
627394	338	0
100042419	335	0
277146	340	0
382180	341	0
667476	337	0
671927	336	0
667481	338	0
100101486	332	0
100042444	348	0
640196	343	0
627273	329	0
100043177	341	0
640931	323	0
630415	364	0
436468	349	0
100042470	338	0
328482	340	0
100042479	328	0
100043197	338	0
100038850	338	0
667542	342	0
667547	331	0
100043214	364	0
100101491	342	0
100043202	343	0
667574	220	0
195296	329	0
667583	346	0
385047	335	0
320734	334	0
667596	337	0
667604	337	0
547329	326	0
639655	338	0
634322	361	0
636127	340	0
279872	339	0
100126451	336	0
667626	333	0
620297	341	0
100042560	343	0
667635	329	0
100043218	341	0
100042568	331	0
100043204	364	0
100126452	352	0
100042574	334	0
667660	330	0
100042579	331	0
100126454	277	0
100043270	344	0
100043274	340	0
667681	347	0
100042593	331	0
193574	364	0
547424	352	0
100043282	343	0
279882	340	0
100042607	331	0
100042614	347	0
100126456	368	0
100126457	341	0
547328	337	0
100126458	337	0
100126459	350	0
100126460	331	0
100043308	361	0
634132	332	0
100126462	334	0
